num_task_per_taskset=10
num_taskset=500
//ID,Priority,Offset,Period,Execution Time
[1]
T6,5,0,153,6
T7,6,1,80,2
T8,7,1,200,1
T9,8,0,75,2
T10,9,0,45,1
[10]
T1,0,1,54,5
T2,1,1,168,2
T3,2,0,189,2
T4,3,0,48,1
T5,4,0,60,2
T6,5,0,156,2
T7,6,0,104,3
T8,7,1,200,4
T9,8,0,54,2
T10,9,0,35,1
[11]
T1,0,0,176,2
T2,1,1,22,2
T3,2,0,80,4
T4,3,0,85,2
T5,4,0,49,5
T6,5,1,72,2
T7,6,1,51,2
T8,7,0,187,2
T9,8,1,170,1
T10,9,1,200,9
[12]
T1,0,1,39,2
T2,1,0,200,1
T3,2,0,182,16
T4,3,1,165,4
T5,4,1,104,1
T6,5,1,91,5
T7,6,1,110,2
T8,7,0,50,2
T9,8,1,52,4
T10,9,1,168,2
[13]
T1,0,0,200,2
T2,1,1,180,2
T3,2,0,105,2
T4,3,0,46,1
T5,4,1,75,3
T6,5,1,171,2
T7,6,1,84,2
T8,7,0,25,2
T9,8,1,32,1
T10,9,0,168,15
[14]
T1,0,0,200,2
T2,1,1,33,1
T3,2,0,63,2
T4,3,0,27,1
T5,4,0,88,2
T6,5,0,90,7
T7,6,0,198,6
T8,7,0,20,2
T9,8,0,176,3
T10,9,1,176,4
[15]
T1,0,0,28,2
T2,1,0,66,2
T3,2,0,20,2
T4,3,0,175,7
T5,4,1,22,2
T6,5,1,160,2
T7,6,0,120,2
T8,7,1,160,3
T9,8,0,200,1
T10,9,1,90,8
[16]
T1,0,1,65,2
T2,1,0,70,2
T3,2,0,75,3
T4,3,1,182,5
T5,4,1,169,2
T6,5,1,150,3
T7,6,1,24,2
T8,7,0,28,2
T9,8,1,28,1
T10,9,1,200,2
[17]
T1,0,1,189,6
T2,1,1,75,2
T3,2,1,168,2
T4,3,1,168,1
T5,4,1,63,7
T6,5,1,26,2
T7,6,1,50,1
T8,7,1,31,2
T9,8,1,135,3
T10,9,0,200,7
[18]
T1,0,0,176,11
T2,1,1,55,2
T3,2,1,187,2
T4,3,1,44,2
T5,4,0,66,8
T6,5,0,200,1
T7,6,1,20,2
T8,7,0,100,3
T9,8,1,176,4
T10,9,0,45,2
[19]
T1,0,0,32,2
T2,1,0,160,1
T3,2,0,140,10
T4,3,1,23,2
T5,4,0,182,4
T6,5,1,195,4
T7,6,1,20,2
T8,7,1,200,10
T9,8,0,112,2
T10,9,1,65,4
[20]
T1,0,0,44,2
T2,1,1,55,1
T3,2,1,200,4
T4,3,0,43,1
T5,4,0,90,2
T6,5,0,180,4
T7,6,1,180,13
T8,7,0,148,9
T9,8,0,30,2
T10,9,1,111,2
[21]
T1,0,0,200,18
T2,1,0,45,2
T3,2,0,45,2
T4,3,0,189,2
T5,4,1,192,3
T6,5,0,72,1
T7,6,0,35,2
T8,7,1,168,6
T9,8,1,75,2
T10,9,1,70,3
[22]
T1,0,0,65,1
T2,1,0,175,2
T3,2,0,195,10
T4,3,0,84,2
T5,4,0,28,2
T6,5,0,175,6
T7,6,1,70,2
T8,7,1,200,3
T9,8,0,30,3
T10,9,1,23,2
[23]
T1,0,0,49,2
T2,1,0,126,3
T3,2,1,120,1
T4,3,0,50,2
T5,4,1,40,2
T6,5,1,150,4
T7,6,0,200,7
T8,7,0,76,1
T9,8,0,150,3
T10,9,1,180,12
[24]
T1,0,0,135,4
T2,1,1,175,3
T3,2,0,175,3
T4,3,1,60,2
T5,4,1,49,2
T6,5,1,24,2
T7,6,0,21,2
T8,7,0,180,2
T9,8,0,200,20
T10,9,0,115,2
[25]
T1,0,1,81,2
T2,1,1,189,2
T3,2,0,168,17
T4,3,0,200,6
T5,4,0,36,1
T6,5,1,108,2
T7,6,1,150,2
T8,7,1,54,2
T9,8,1,112,3
T10,9,1,36,1
[26]
T1,0,1,169,2
T2,1,0,100,2
T3,2,0,84,3
T4,3,1,182,3
T5,4,0,150,1
T6,5,1,200,12
T7,6,1,52,2
T8,7,0,28,2
T9,8,1,120,5
T10,9,0,35,1
[27]
T1,0,0,184,5
T2,1,1,98,2
T3,2,1,184,10
T4,3,0,100,3
T5,4,0,147,6
T6,5,1,46,1
T7,6,0,200,4
T8,7,0,35,2
T9,8,0,24,2
T10,9,1,196,6
[28]
T1,0,1,31,2
T2,1,0,72,2
T3,2,0,30,2
T4,3,0,40,1
T5,4,0,200,20
T6,5,0,198,3
T7,6,1,180,13
T8,7,0,165,2
T9,8,1,55,2
T10,9,0,96,2
[29]
T1,0,1,91,2
T2,1,0,35,2
T3,2,0,160,10
T4,3,0,64,3
T5,4,1,42,2
T6,5,0,23,2
T7,6,1,200,3
T8,7,1,130,11
T9,8,0,160,2
T10,9,1,182,2
[30]
T1,0,0,150,2
T2,1,1,46,2
T3,2,1,56,2
T4,3,1,200,9
T5,4,0,72,2
T6,5,0,40,2
T7,6,0,189,6
T8,7,1,175,11
T9,8,0,46,2
T10,9,1,100,3
[31]
T1,0,1,200,7
T2,1,1,44,2
T3,2,0,152,2
T4,3,1,150,2
T5,4,0,154,7
T6,5,0,66,4
T7,6,0,77,2
T8,7,1,66,2
T9,8,1,22,2
T10,9,1,42,1
[32]
T1,0,1,33,1
T2,1,1,150,2
T3,2,0,77,1
T4,3,1,64,2
T5,4,1,25,1
T6,5,0,40,2
T7,6,1,160,12
T8,7,0,168,1
T9,8,1,200,2
T10,9,1,77,2
[33]
T1,0,0,200,8
T2,1,1,80,2
T3,2,0,156,6
T4,3,1,23,2
T5,4,0,60,2
T6,5,1,190,4
T7,6,0,152,2
T8,7,0,120,7
T9,8,1,52,2
T10,9,1,40,1
[34]
T1,0,1,168,5
T2,1,1,132,5
T3,2,0,35,2
T4,3,0,200,5
T5,4,1,44,2
T6,5,1,50,2
T7,6,1,150,8
T8,7,1,100,1
T9,8,1,84,1
T10,9,0,198,6
[35]
T1,0,0,20,1
T2,1,1,56,1
T3,2,0,46,1
T4,3,1,140,4
T5,4,1,189,2
T6,5,1,26,1
T7,6,1,150,2
T8,7,0,65,1
T9,8,0,200,3
T10,9,1,189,3
[36]
T1,0,0,190,10
T2,1,0,120,2
T3,2,1,56,1
T4,3,1,95,2
T5,4,1,45,1
T6,5,1,180,4
T7,6,0,20,2
T8,7,0,190,17
T9,8,1,200,2
T10,9,1,25,2
[37]
T1,0,1,45,1
T2,1,0,168,3
T3,2,1,198,8
T4,3,1,72,2
T5,4,1,35,1
T6,5,1,160,9
T7,6,1,77,2
T8,7,0,32,2
T9,8,0,200,3
T10,9,0,144,5
[38]
T1,0,1,45,2
T2,1,1,37,1
T3,2,0,200,6
T4,3,1,150,8
T5,4,1,102,1
T6,5,0,102,2
T7,6,1,175,6
T8,7,0,140,2
T9,8,1,24,2
T10,9,1,168,1
[39]
T1,0,0,34,2
T2,1,1,162,2
T3,2,0,54,2
T4,3,0,162,2
T5,4,1,135,10
T6,5,0,60,2
T7,6,0,180,7
T8,7,1,200,9
T9,8,1,30,2
T10,9,0,50,2
[40]
T1,0,1,45,3
T2,1,0,75,2
T3,2,1,104,5
T4,3,0,184,1
T5,4,1,180,1
T6,5,1,200,2
T7,6,0,65,3
T8,7,1,53,2
T9,8,0,52,1
T10,9,0,156,2
[41]
T1,0,0,29,1
T2,1,0,147,2
T3,2,1,25,2
T4,3,0,168,2
T5,4,0,56,3
T6,5,0,28,2
T7,6,1,112,4
T8,7,0,192,2
T9,8,0,63,2
T10,9,0,200,7
[42]
T1,0,0,189,7
T2,1,0,182,2
T3,2,1,200,17
T4,3,0,48,2
T5,4,1,48,2
T6,5,1,156,5
T7,6,1,100,2
T8,7,1,90,1
T9,8,1,42,2
T10,9,1,120,7
[43]
T1,0,0,90,2
T2,1,0,138,3
T3,2,1,36,2
T4,3,1,48,2
T5,4,1,192,2
T6,5,1,144,2
T7,6,1,200,10
T8,7,1,36,4
T9,8,0,184,8
T10,9,1,192,2
[44]
T1,0,1,100,1
T2,1,0,200,9
T3,2,1,84,5
T4,3,1,40,2
T5,4,0,160,2
T6,5,0,160,7
T7,6,0,176,1
T8,7,1,44,2
T9,8,1,110,5
T10,9,0,24,1
[45]
T1,0,1,200,2
T2,1,0,160,11
T3,2,0,168,1
T4,3,1,105,2
T5,4,0,132,1
T6,5,1,26,2
T7,6,0,21,1
T8,7,0,36,2
T9,8,0,88,2
T10,9,0,175,6
[46]
T1,0,1,180,5
T2,1,1,180,9
T3,2,0,50,2
T4,3,0,51,3
T5,4,0,170,2
T6,5,1,200,2
T7,6,1,35,1
T8,7,0,90,2
T9,8,1,90,2
T10,9,0,60,1
[47]
T1,0,0,47,2
T2,1,1,75,1
T3,2,1,52,2
T4,3,0,120,1
T5,4,0,190,3
T6,5,0,120,1
T7,6,0,180,14
T8,7,1,190,4
T9,8,1,26,2
T10,9,0,200,6
[48]
T1,0,0,170,2
T2,1,0,20,2
T3,2,0,114,6
T4,3,0,150,3
T5,4,0,32,1
T6,5,0,136,3
T7,6,1,100,4
T8,7,1,200,2
T9,8,0,180,1
T10,9,1,51,3
[49]
T1,0,1,76,2
T2,1,1,153,5
T3,2,0,30,2
T4,3,1,153,2
T5,4,0,68,1
T6,5,1,38,1
T7,6,0,150,2
T8,7,1,200,1
T9,8,1,57,2
T10,9,0,25,2
[50]
T1,0,0,153,2
T2,1,0,72,1
T3,2,0,66,3
T4,3,0,132,1
T5,4,1,36,2
T6,5,1,22,1
T7,6,1,176,4
T8,7,0,180,4
T9,8,1,200,4
T10,9,0,47,1
[51]
T1,0,0,156,2
T2,1,1,182,12
T3,2,1,130,2
T4,3,0,182,1
T5,4,1,200,7
T6,5,0,39,2
T7,6,1,42,2
T8,7,0,120,2
T9,8,0,130,8
T10,9,0,40,1
[52]
T1,0,0,105,3
T2,1,0,26,2
T3,2,0,140,9
T4,3,1,85,2
T5,4,0,156,2
T6,5,1,182,2
T7,6,0,30,2
T8,7,0,20,1
T9,8,0,200,6
T10,9,0,156,3
[53]
T1,0,1,87,1
T2,1,0,29,1
T3,2,1,200,1
T4,3,1,72,1
T5,4,0,90,3
T6,5,1,174,12
T7,6,0,42,2
T8,7,1,153,1
T9,8,0,29,1
T10,9,1,180,7
[54]
T1,0,0,165,7
T2,1,0,176,7
T3,2,1,176,9
T4,3,1,125,2
T5,4,0,200,2
T6,5,0,44,2
T7,6,0,120,1
T8,7,1,24,1
T9,8,0,42,2
T10,9,1,80,3
[55]
T1,0,0,200,5
T2,1,0,56,4
T3,2,0,48,3
T4,3,1,140,2
T5,4,1,200,4
T6,5,0,198,1
T7,6,0,36,2
T8,7,0,198,5
T9,8,0,44,2
T10,9,1,108,2
[56]
T1,0,1,154,2
T2,1,1,60,2
T3,2,0,200,6
T4,3,0,132,2
T5,4,1,27,2
T6,5,1,36,1
T7,6,1,198,4
T8,7,0,49,3
T9,8,0,105,1
T10,9,0,154,3
[57]
T1,0,0,72,2
T2,1,1,65,2
T3,2,1,84,3
T4,3,0,160,3
T5,4,0,28,2
T6,5,0,48,2
T7,6,0,200,11
T8,7,1,41,1
T9,8,0,182,6
T10,9,0,160,2
[58]
T1,0,0,112,2
T2,1,0,72,3
T3,2,1,168,2
T4,3,1,182,7
T5,4,1,28,2
T6,5,0,200,16
T7,6,0,150,2
T8,7,1,22,2
T9,8,1,70,2
T10,9,0,36,1
[59]
T1,0,1,106,4
T2,1,1,159,10
T3,2,1,150,2
T4,3,0,51,2
T5,4,0,54,2
T6,5,0,24,2
T7,6,0,159,2
T8,7,0,20,2
T9,8,0,200,3
T10,9,1,120,2
[60]
T1,0,0,96,2
T2,1,1,25,2
T3,2,0,174,1
T4,3,1,174,12
T5,4,1,110,3
T6,5,1,96,1
T7,6,1,50,1
T8,7,1,200,2
T9,8,1,30,2
T10,9,1,160,4
[61]
T1,0,1,58,2
T2,1,1,150,2
T3,2,1,104,1
T4,3,0,60,1
T5,4,0,156,5
T6,5,0,39,2
T7,6,0,195,12
T8,7,1,200,12
T9,8,0,36,2
T10,9,1,37,1
[62]
T1,0,1,180,1
T2,1,0,55,1
T3,2,1,150,4
T4,3,0,25,2
T5,4,0,200,1
T6,5,0,28,2
T7,6,1,88,2
T8,7,0,48,3
T9,8,1,84,2
T10,9,1,189,10
[63]
T1,0,0,200,9
T2,1,1,90,2
T3,2,0,190,2
T4,3,1,66,2
T5,4,1,198,11
T6,5,1,50,3
T7,6,1,43,2
T8,7,1,30,1
T9,8,0,165,2
T10,9,1,57,2
[64]
T1,0,1,200,3
T2,1,0,102,2
T3,2,0,108,2
T4,3,1,189,30
T5,4,1,48,2
T6,5,0,35,2
T7,6,1,189,2
T8,7,1,63,2
T9,8,1,42,2
T10,9,0,168,3
[65]
T1,0,0,198,2
T2,1,0,104,1
T3,2,1,165,17
T4,3,1,55,1
T5,4,1,200,2
T6,5,1,39,2
T7,6,0,198,12
T8,7,0,30,1
T9,8,1,27,2
T10,9,0,108,2
[66]
T1,0,0,54,1
T2,1,1,42,2
T3,2,0,84,6
T4,3,0,48,2
T5,4,1,180,5
T6,5,1,60,2
T7,6,0,27,2
T8,7,0,150,3
T9,8,0,200,1
T10,9,0,168,11
[67]
T1,0,1,192,2
T2,1,1,50,4
T3,2,0,187,2
T4,3,0,200,2
T5,4,1,25,2
T6,5,1,80,2
T7,6,1,47,2
T8,7,0,68,7
T9,8,0,64,2
T10,9,1,150,3
[68]
T1,0,0,63,2
T2,1,0,168,1
T3,2,0,180,9
T4,3,1,70,1
T5,4,1,42,2
T6,5,1,130,2
T7,6,1,21,2
T8,7,1,200,2
T9,8,1,26,1
T10,9,1,180,7
[69]
T1,0,0,189,3
T2,1,1,144,1
T3,2,1,40,1
T4,3,1,189,3
T5,4,1,75,1
T6,5,1,32,2
T7,6,0,108,2
T8,7,0,200,10
T9,8,0,52,3
T10,9,0,162,4
[70]
T1,0,1,35,1
T2,1,0,135,2
T3,2,1,175,2
T4,3,0,171,6
T5,4,1,189,1
T6,5,1,126,3
T7,6,0,41,2
T8,7,0,28,2
T9,8,0,200,2
T10,9,1,56,6
[71]
T1,0,0,45,2
T2,1,0,198,6
T3,2,1,84,2
T4,3,1,96,2
T5,4,1,168,1
T6,5,1,168,2
T7,6,0,30,1
T8,7,0,120,1
T9,8,0,200,1
T10,9,1,50,3
[72]
T1,0,0,152,2
T2,1,0,80,3
T3,2,1,28,1
T4,3,0,200,10
T5,4,0,192,4
T6,5,0,20,2
T7,6,0,160,2
T8,7,1,60,2
T9,8,1,31,2
T10,9,0,95,4
[73]
T1,0,1,37,2
T2,1,0,154,1
T3,2,0,88,4
T4,3,0,189,2
T5,4,1,27,2
T6,5,1,36,2
T7,6,1,165,7
T8,7,1,200,8
T9,8,0,110,2
T10,9,0,66,1
[74]
T1,0,1,200,2
T2,1,0,63,2
T3,2,0,35,2
T4,3,1,85,3
T5,4,1,72,2
T6,5,1,175,11
T7,6,1,51,2
T8,7,0,150,7
T9,8,1,45,1
T10,9,1,153,4
[75]
T1,0,0,65,7
T2,1,1,160,2
T3,2,0,200,5
T4,3,1,117,2
T5,4,1,48,2
T6,5,0,150,3
T7,6,0,144,3
T8,7,1,49,1
T9,8,0,52,2
T10,9,0,168,1
[76]
T1,0,0,160,2
T2,1,1,180,7
T3,2,1,90,6
T4,3,1,160,4
T5,4,0,30,1
T6,5,1,45,2
T7,6,0,45,2
T8,7,1,123,2
T9,8,1,82,2
T10,9,1,200,12
[77]
T1,0,0,75,2
T2,1,0,192,2
T3,2,0,54,8
T4,3,1,160,4
T5,4,1,180,6
T6,5,1,72,2
T7,6,0,200,2
T8,7,0,60,2
T9,8,1,38,2
T10,9,0,50,2
[78]
T1,0,0,154,2
T2,1,1,35,2
T3,2,0,175,8
T4,3,1,150,2
T5,4,1,56,2
T6,5,1,28,1
T7,6,0,114,3
T8,7,0,200,11
T9,8,0,24,2
T10,9,0,120,1
[79]
T1,0,0,20,2
T2,1,1,20,2
T3,2,1,200,2
T4,3,1,199,2
T5,4,1,105,3
T6,5,1,25,2
T7,6,1,150,12
T8,7,1,100,8
T9,8,0,60,2
T10,9,0,199,2
[80]
T1,0,1,189,1
T2,1,1,200,5
T3,2,1,63,2
T4,3,0,63,2
T5,4,1,168,13
T6,5,0,22,1
T7,6,1,175,4
T8,7,1,40,1
T9,8,1,24,2
T10,9,0,135,3
[81]
T1,0,0,45,2
T2,1,1,30,2
T3,2,1,84,3
T4,3,1,20,2
T5,4,0,88,3
T6,5,0,72,1
T7,6,0,189,5
T8,7,1,175,2
T9,8,0,200,13
T10,9,1,180,9
[82]
T1,0,1,84,10
T2,1,1,182,4
T3,2,0,200,2
T4,3,1,21,1
T5,4,0,48,2
T6,5,0,195,6
T7,6,0,53,2
T8,7,0,195,2
T9,8,1,112,2
T10,9,0,84,3
[83]
T1,0,1,195,12
T2,1,1,150,4
T3,2,1,120,7
T4,3,0,78,2
T5,4,0,42,2
T6,5,1,96,1
T7,6,1,200,11
T8,7,0,21,2
T9,8,0,160,2
T10,9,1,38,2
[84]
T1,0,0,48,2
T2,1,1,200,2
T3,2,0,84,1
T4,3,0,72,2
T5,4,0,40,2
T6,5,1,168,8
T7,6,0,161,3
T8,7,1,180,1
T9,8,1,112,5
T10,9,1,30,2
[85]
T1,0,1,36,2
T2,1,1,200,2
T3,2,1,80,3
T4,3,0,160,2
T5,4,0,45,2
T6,5,0,78,1
T7,6,0,23,2
T8,7,1,84,1
T9,8,0,156,6
T10,9,1,168,10
[86]
T1,0,1,200,6
T2,1,0,51,2
T3,2,0,52,2
T4,3,0,100,2
T5,4,1,195,10
T6,5,0,156,5
T7,6,0,93,1
T8,7,1,150,2
T9,8,1,24,1
T10,9,1,104,2
[87]
T1,0,0,200,10
T2,1,0,70,1
T3,2,0,25,2
T4,3,1,182,5
T5,4,1,50,2
T6,5,1,182,4
T7,6,1,170,18
T8,7,0,51,2
T9,8,1,91,1
T10,9,1,85,1
[88]
T1,0,1,100,1
T2,1,0,195,12
T3,2,0,35,2
T4,3,1,150,8
T5,4,1,150,2
T6,5,0,200,1
T7,6,1,27,2
T8,7,1,88,3
T9,8,0,143,3
T10,9,1,42,2
[89]
T1,0,1,33,3
T2,1,1,150,2
T3,2,1,21,2
T4,3,0,120,4
T5,4,0,100,1
T6,5,1,198,6
T7,6,0,40,2
T8,7,0,99,3
T9,8,0,200,6
T10,9,1,150,2
[90]
T1,0,0,120,2
T2,1,1,25,3
T3,2,1,52,2
T4,3,0,75,5
T5,4,0,200,2
T6,5,0,182,3
T7,6,1,84,2
T8,7,0,154,2
T9,8,0,175,2
T10,9,1,31,2
[91]
T1,0,1,200,7
T2,1,1,175,1
T3,2,1,35,2
T4,3,1,90,1
T5,4,1,40,1
T6,5,1,108,1
T7,6,1,180,1
T8,7,1,92,3
T9,8,0,48,3
T10,9,1,184,11
[92]
T1,0,0,35,1
T2,1,0,168,1
T3,2,0,175,19
T4,3,0,136,4
T5,4,0,52,2
T6,5,1,175,1
T7,6,1,91,2
T8,7,1,68,2
T9,8,1,200,7
T10,9,1,45,1
[93]
T1,0,0,92,1
T2,1,1,200,2
T3,2,1,171,8
T4,3,0,180,2
T5,4,0,184,10
T6,5,1,50,2
T7,6,0,60,1
T8,7,0,36,1
T9,8,0,57,1
T10,9,0,21,1
[94]
T1,0,0,28,2
T2,1,1,45,2
T3,2,1,200,21
T4,3,1,180,4
T5,4,0,20,2
T6,5,0,168,6
T7,6,0,165,2
T8,7,1,140,5
T9,8,0,88,1
T10,9,0,70,1
[95]
T1,0,1,22,2
T2,1,1,63,1
T3,2,0,105,12
T4,3,1,23,2
T5,4,0,160,4
T6,5,1,55,2
T7,6,0,44,2
T8,7,0,200,2
T9,8,0,180,2
T10,9,0,150,5
[96]
T1,0,1,72,3
T2,1,1,200,9
T3,2,1,55,1
T4,3,1,189,6
T5,4,1,40,1
T6,5,1,28,2
T7,6,0,70,1
T8,7,0,28,2
T9,8,1,154,6
T10,9,0,154,2
[97]
T1,0,1,175,10
T2,1,1,200,2
T3,2,1,45,2
T4,3,1,160,10
T5,4,1,28,1
T6,5,0,29,2
T7,6,1,85,1
T8,7,1,180,5
T9,8,1,63,2
T10,9,1,85,2
[98]
T1,0,1,130,3
T2,1,1,65,2
T3,2,0,175,11
T4,3,0,27,2
T5,4,1,23,2
T6,5,0,105,8
T7,6,0,182,2
T8,7,1,42,2
T9,8,1,182,2
T10,9,0,200,13
[99]
T1,0,1,168,5
T2,1,1,168,4
T3,2,0,80,3
T4,3,0,40,2
T5,4,1,75,3
T6,5,0,57,2
T7,6,1,200,7
T8,7,1,152,1
T9,8,0,21,1
T10,9,0,35,1
[100]
T1,0,1,200,7
T2,1,0,171,2
T3,2,0,45,2
T4,3,1,22,2
T5,4,1,72,1
T6,5,1,40,2
T7,6,1,152,8
T8,7,1,156,3
T9,8,1,76,3
T10,9,1,114,2
[101]
T1,0,1,176,1
T2,1,1,187,2
T3,2,0,40,2
T4,3,0,88,7
T5,4,0,33,2
T6,5,0,32,1
T7,6,0,132,5
T8,7,0,176,3
T9,8,1,110,2
T10,9,0,200,3
[102]
T1,0,0,20,2
T2,1,1,39,2
T3,2,1,35,2
T4,3,0,125,6
T5,4,1,200,9
T6,5,0,91,7
T7,6,0,182,4
T8,7,1,63,3
T9,8,0,150,2
T10,9,0,150,1
[103]
T1,0,1,60,2
T2,1,0,100,2
T3,2,0,31,1
T4,3,1,160,9
T5,4,1,174,2
T6,5,1,200,8
T7,6,1,176,7
T8,7,0,58,1
T9,8,1,29,2
T10,9,1,25,1
[104]
T1,0,1,150,6
T2,1,1,148,6
T3,2,1,150,2
T4,3,1,60,1
T5,4,1,21,1
T6,5,0,200,8
T7,6,1,39,2
T8,7,0,140,7
T9,8,1,84,2
T10,9,0,35,2
[105]
T1,0,1,135,8
T2,1,1,81,1
T3,2,1,189,2
T4,3,0,22,1
T5,4,1,24,1
T6,5,0,160,6
T7,6,1,189,3
T8,7,1,81,2
T9,8,0,200,2
T10,9,1,21,2
[106]
T1,0,1,165,11
T2,1,1,43,2
T3,2,0,168,11
T4,3,0,119,6
T5,4,0,22,2
T6,5,0,132,2
T7,6,0,200,6
T8,7,1,88,2
T9,8,1,168,2
T10,9,0,21,2
[107]
T1,0,0,98,3
T2,1,0,59,5
T3,2,1,50,2
T4,3,1,196,2
T5,4,1,200,8
T6,5,1,35,2
T7,6,0,196,6
T8,7,0,27,2
T9,8,0,98,3
T10,9,0,196,2
[108]
T1,0,1,110,1
T2,1,1,44,2
T3,2,0,180,5
T4,3,1,72,5
T5,4,1,80,4
T6,5,1,198,4
T7,6,1,187,4
T8,7,0,48,2
T9,8,1,48,1
T10,9,1,200,3
[109]
T1,0,1,26,2
T2,1,1,200,11
T3,2,1,22,2
T4,3,0,123,3
T5,4,0,60,1
T6,5,1,30,2
T7,6,1,195,5
T8,7,0,150,12
T9,8,1,120,1
T10,9,1,150,6
[110]
T1,0,1,36,2
T2,1,1,155,15
T3,2,1,150,1
T4,3,0,180,4
T5,4,0,130,3
T6,5,0,36,2
T7,6,1,44,2
T8,7,1,120,2
T9,8,1,124,11
T10,9,1,200,3
[111]
T1,0,1,200,8
T2,1,1,55,1
T3,2,1,36,2
T4,3,0,176,4
T5,4,0,20,1
T6,5,0,152,2
T7,6,1,152,2
T8,7,0,72,1
T9,8,0,132,4
T10,9,0,24,1
[112]
T1,0,1,154,11
T2,1,1,42,2
T3,2,1,195,17
T4,3,1,120,4
T5,4,1,200,5
T6,5,1,130,1
T7,6,0,140,2
T8,7,1,42,2
T9,8,1,31,2
T10,9,1,168,2
[113]
T1,0,1,21,2
T2,1,1,117,2
T3,2,0,200,4
T4,3,0,40,2
T5,4,1,60,2
T6,5,0,125,2
T7,6,1,160,2
T8,7,1,156,7
T9,8,1,26,1
T10,9,0,160,3
[114]
T1,0,1,200,2
T2,1,1,176,8
T3,2,0,132,4
T4,3,0,192,1
T5,4,0,78,7
T6,5,1,40,2
T7,6,0,176,3
T8,7,0,35,2
T9,8,0,104,1
T10,9,0,33,2
[115]
T1,0,0,24,2
T2,1,1,126,10
T3,2,0,150,4
T4,3,1,33,2
T5,4,0,66,1
T6,5,1,198,4
T7,6,1,160,2
T8,7,0,53,1
T9,8,1,77,4
T10,9,1,200,6
[116]
T1,0,0,99,5
T2,1,1,48,1
T3,2,0,176,3
T4,3,1,30,2
T5,4,1,198,1
T6,5,0,99,2
T7,6,1,200,2
T8,7,0,36,1
T9,8,0,165,5
T10,9,0,140,9
[117]
T1,0,0,200,4
T2,1,1,129,2
T3,2,1,180,11
T4,3,0,35,2
T5,4,0,172,3
T6,5,1,52,3
T7,6,1,140,7
T8,7,1,168,1
T9,8,0,63,2
T10,9,0,24,2
[118]
T1,0,0,180,2
T2,1,1,160,3
T3,2,0,80,2
T4,3,1,140,8
T5,4,0,38,1
T6,5,0,160,3
T7,6,0,200,1
T8,7,0,105,5
T9,8,0,52,1
T10,9,1,40,2
[119]
T1,0,1,35,2
T2,1,0,151,2
T3,2,0,60,2
T4,3,1,175,2
T5,4,0,75,2
T6,5,1,200,2
T7,6,0,168,20
T8,7,0,100,9
T9,8,1,35,1
T10,9,1,24,2
[120]
T1,0,0,70,2
T2,1,0,21,2
T3,2,0,154,1
T4,3,1,175,1
T5,4,0,30,2
T6,5,1,143,2
T7,6,1,65,2
T8,7,1,40,2
T9,8,1,200,10
T10,9,1,175,11
[121]
T1,0,1,30,2
T2,1,1,154,8
T3,2,1,200,14
T4,3,1,156,2
T5,4,1,33,2
T6,5,1,65,2
T7,6,0,26,2
T8,7,0,60,2
T9,8,1,182,2
T10,9,1,143,2
[122]
T1,0,0,135,1
T2,1,1,54,1
T3,2,1,168,2
T4,3,0,140,5
T5,4,1,50,1
T6,5,1,200,13
T7,6,1,165,2
T8,7,1,150,4
T9,8,0,63,1
T10,9,1,35,1
[123]
