num_task_per_taskset=10
num_taskset=500
//ID,Priority,Offset,Period,Execution Time
[1]
T7,6,0,200,2
T8,7,1,27,1
T9,8,1,54,2
T10,9,1,90,1
[28]
T1,0,1,23,2
T2,1,1,200,2
T3,2,1,175,14
T4,3,0,20,2
T5,4,1,180,2
T6,5,0,112,2
T7,6,1,32,2
T8,7,0,184,11
T9,8,0,92,2
T10,9,1,100,2
[29]
T1,0,0,47,1
T2,1,1,195,12
T3,2,0,200,2
T4,3,1,64,2
T5,4,1,33,2
T6,5,0,40,2
T7,6,1,176,2
T8,7,0,75,1
T9,8,1,165,3
T10,9,1,96,2
[30]
T1,0,0,105,4
T2,1,0,200,1
T3,2,1,154,2
T4,3,0,22,2
T5,4,0,33,2
T6,5,1,154,2
T7,6,0,22,2
T8,7,1,105,6
T9,8,1,192,2
T10,9,1,56,1
[31]
T1,0,1,24,2
T2,1,1,168,6
T3,2,0,200,6
T4,3,0,69,2
T5,4,0,175,2
T6,5,1,28,2
T7,6,0,184,2
T8,7,0,80,1
T9,8,1,96,2
T10,9,1,30,1
[32]
T1,0,1,47,2
T2,1,1,175,2
T3,2,1,90,1
T4,3,1,188,2
T5,4,1,180,8
T6,5,0,36,2
T7,6,0,141,3
T8,7,0,200,8
T9,8,0,24,2
T10,9,1,84,1
[33]
T1,0,1,200,10
T2,1,1,165,2
T3,2,0,104,1
T4,3,1,195,2
T5,4,0,150,2
T6,5,1,55,1
T7,6,1,130,3
T8,7,0,51,2
T9,8,0,36,1
T10,9,1,22,2
[34]
T1,0,1,51,1
T2,1,1,160,3
T3,2,1,180,2
T4,3,0,200,4
T5,4,0,39,2
T6,5,0,112,1
T7,6,1,112,2
T8,7,1,20,2
T9,8,0,150,1
T10,9,1,80,3
[35]
T1,0,0,132,1
T2,1,0,200,2
T3,2,0,48,1
T4,3,0,22,1
T5,4,0,160,1
T6,5,1,47,2
T7,6,0,75,2
T8,7,1,170,3
T9,8,0,160,1
T10,9,1,120,1
[36]
T1,0,0,133,2
T2,1,0,42,2
T3,2,0,168,14
T4,3,0,45,2
T5,4,1,90,2
T6,5,0,152,1
T7,6,0,133,5
T8,7,0,39,1
T9,8,0,200,1
T10,9,0,175,2
[37]
T1,0,0,200,9
T2,1,1,80,1
T3,2,0,112,2
T4,3,0,28,2
T5,4,1,175,1
T6,5,1,26,2
T7,6,0,190,6
T8,7,1,160,4
T9,8,0,144,2
T10,9,0,32,2
[38]
T1,0,0,27,2
T2,1,0,43,3
T3,2,1,90,2
T4,3,0,130,6
T5,4,1,195,1
T6,5,1,45,2
T7,6,1,168,2
T8,7,0,200,5
T9,8,0,156,1
T10,9,1,112,1
[39]
T1,0,1,180,6
T2,1,0,20,2
T3,2,1,80,2
T4,3,1,150,2
T5,4,1,198,2
T6,5,0,27,1
T7,6,1,77,2
T8,7,0,88,2
T9,8,0,200,2
T10,9,0,28,2
[40]
T1,0,1,80,1
T2,1,0,49,2
T3,2,0,84,2
T4,3,1,24,2
T5,4,0,200,2
T6,5,1,33,2
T7,6,0,150,2
T8,7,0,119,1
T9,8,0,175,17
T10,9,0,150,2
[41]
T1,0,1,52,2
T2,1,1,32,2
T3,2,1,130,2
T4,3,0,200,2
T5,4,1,168,12
T6,5,1,156,2
T7,6,0,20,2
T8,7,1,100,2
T9,8,1,130,2
T10,9,1,189,2
[42]
T1,0,0,168,1
T2,1,0,200,9
T3,2,1,56,2
T4,3,0,100,6
T5,4,1,176,2
T6,5,1,29,2
T7,6,0,128,2
T8,7,0,21,2
T9,8,0,168,2
T10,9,1,40,1
[43]
T1,0,1,50,2
T2,1,0,150,8
T3,2,1,135,7
T4,3,0,120,3
T5,4,0,50,2
T6,5,1,39,2
T7,6,0,160,2
T8,7,1,200,4
T9,8,1,64,1
T10,9,0,170,2
[44]
T1,0,1,154,2
T2,1,1,154,3
T3,2,1,198,1
T4,3,0,21,2
T5,4,1,22,2
T6,5,1,26,2
T7,6,0,77,1
T8,7,0,200,3
T9,8,1,55,2
T10,9,0,66,2
[45]
T1,0,1,51,2
T2,1,0,135,2
T3,2,0,51,2
T4,3,0,20,2
T5,4,0,200,3
T6,5,1,170,3
T7,6,1,102,6
T8,7,1,170,2
T9,8,1,136,1
T10,9,0,189,10
[46]
T1,0,1,50,1
T2,1,0,66,2
T3,2,0,200,2
T4,3,0,198,4
T5,4,0,44,2
T6,5,1,176,9
T7,6,1,85,2
T8,7,1,27,2
T9,8,0,150,2
T10,9,0,75,4
[47]
T1,0,0,180,4
T2,1,0,40,1
T3,2,0,35,2
T4,3,0,108,2
T5,4,0,126,5
T6,5,0,200,1
T7,6,1,126,2
T8,7,1,184,5
T9,8,0,31,1
T10,9,0,168,2
[48]
T1,0,1,90,1
T2,1,0,200,5
T3,2,1,24,1
T4,3,1,45,2
T5,4,1,150,1
T6,5,0,95,2
T7,6,0,153,2
T8,7,0,190,3
T9,8,1,136,6
T10,9,0,39,2
[49]
T1,0,1,20,1
T2,1,1,77,2
T3,2,1,105,2
T4,3,0,70,2
T5,4,1,168,2
T6,5,1,160,1
T7,6,0,20,2
T8,7,1,200,2
T9,8,0,50,1
T10,9,1,198,8
[50]
T1,0,1,175,1
T2,1,0,200,14
T3,2,1,77,2
T4,3,1,121,1
T5,4,1,33,2
T6,5,1,20,2
T7,6,1,165,2
T8,7,1,154,3
T9,8,0,84,3
T10,9,1,40,2
[51]
T1,0,1,160,7
T2,1,0,100,3
T3,2,0,176,2
T4,3,0,200,4
T5,4,0,53,2
T6,5,1,96,2
T7,6,1,168,1
T8,7,0,50,1
T9,8,1,60,2
T10,9,1,28,1
[52]
T1,0,1,180,10
T2,1,0,24,2
T3,2,0,180,2
T4,3,1,72,3
T5,4,1,31,2
T6,5,1,200,2
T7,6,1,85,2
T8,7,0,29,2
T9,8,1,90,2
T10,9,0,153,2
[53]
T1,0,0,180,1
T2,1,0,45,3
T3,2,0,132,2
T4,3,0,132,2
T5,4,0,120,1
T6,5,1,168,5
T7,6,0,180,1
T8,7,0,30,2
T9,8,0,200,7
T10,9,1,24,2
[54]
T1,0,1,180,2
T2,1,0,92,5
T3,2,1,115,3
T4,3,1,25,2
T5,4,1,153,4
T6,5,0,200,2
T7,6,1,69,1
T8,7,1,23,2
T9,8,0,170,3
T10,9,1,36,2
[55]
T1,0,1,156,5
T2,1,0,156,2
T3,2,1,104,5
T4,3,0,88,4
T5,4,0,200,1
T6,5,0,25,2
T7,6,1,156,1
T8,7,0,77,1
T9,8,1,36,2
T10,9,0,26,2
[56]
T1,0,1,200,2
T2,1,1,91,2
T3,2,1,20,2
T4,3,0,30,1
T5,4,1,140,2
T6,5,1,168,2
T7,6,0,80,2
T8,7,1,52,1
T9,8,1,195,1
T10,9,1,196,9
[57]
T1,0,1,200,2
T2,1,1,78,4
T3,2,1,182,4
T4,3,0,51,2
T5,4,0,68,3
T6,5,0,168,2
T7,6,1,65,2
T8,7,1,182,1
T9,8,1,50,2
T10,9,0,21,2
[58]
T1,0,1,154,4
T2,1,1,33,2
T3,2,1,140,2
T4,3,1,51,3
T5,4,1,154,2
T6,5,1,60,1
T7,6,0,30,2
T8,7,0,154,2
T9,8,0,77,2
T10,9,1,200,2
[59]
T1,0,0,160,6
T2,1,1,180,2
T3,2,1,36,2
T4,3,0,28,1
T5,4,1,63,2
T6,5,1,200,2
T7,6,0,189,5
T8,7,0,35,2
T9,8,0,81,1
T10,9,0,126,1
[60]
T1,0,0,200,2
T2,1,1,175,7
T3,2,0,175,11
T4,3,0,78,1
T5,4,0,50,1
T6,5,1,77,1
T7,6,1,140,2
T8,7,1,47,2
T9,8,0,20,2
T10,9,1,195,3
[61]
T1,0,0,192,2
T2,1,1,75,1
T3,2,1,200,1
T4,3,1,28,1
T5,4,1,192,3
T6,5,1,111,5
T7,6,1,80,2
T8,7,1,48,2
T9,8,1,25,2
T10,9,1,148,4
[62]
T1,0,0,200,5
T2,1,1,45,1
T3,2,1,90,2
T4,3,0,37,2
T5,4,1,152,1
T6,5,1,102,2
T7,6,0,72,3
T8,7,0,170,3
T9,8,0,24,2
T10,9,1,170,2
[63]
T1,0,1,160,1
T2,1,0,50,2
T3,2,1,165,2
T4,3,1,80,3
T5,4,1,57,2
T6,5,1,176,3
T7,6,1,48,1
T8,7,0,30,2
T9,8,1,200,4
T10,9,1,132,5
[64]
T1,0,0,75,2
T2,1,1,150,6
T3,2,1,176,2
T4,3,0,198,5
T5,4,0,34,2
T6,5,1,110,3
T7,6,1,64,2
T8,7,0,200,2
T9,8,0,30,1
T10,9,1,32,2
[65]
T1,0,0,189,9
T2,1,1,98,3
T3,2,1,200,2
T4,3,1,21,2
T5,4,1,60,2
T6,5,1,70,1
T7,6,1,168,4
T8,7,1,48,2
T9,8,1,45,1
T10,9,1,180,3
[66]
T1,0,0,21,2
T2,1,0,170,5
T3,2,0,24,2
T4,3,1,180,5
T5,4,0,175,2
T6,5,1,112,2
T7,6,0,27,2
T8,7,0,119,1
T9,8,1,56,2
T10,9,1,200,2
[67]
T1,0,0,75,1
T2,1,1,52,2
T3,2,1,42,2
T4,3,1,175,5
T5,4,0,198,3
T6,5,0,21,2
T7,6,0,88,2
T8,7,1,198,3
T9,8,1,200,7
T10,9,1,147,7
[68]
T1,0,1,21,2
T2,1,0,96,2
T3,2,1,78,2
T4,3,0,175,2
T5,4,0,26,2
T6,5,1,29,2
T7,6,0,150,2
T8,7,1,160,4
T9,8,1,60,4
T10,9,0,200,4
[69]
T1,0,1,36,2
T2,1,1,120,2
T3,2,1,40,2
T4,3,1,200,2
T5,4,0,168,3
T6,5,1,76,2
T7,6,1,152,4
T8,7,1,140,8
T9,8,0,175,2
T10,9,0,25,2
[70]
T1,0,1,165,6
T2,1,1,200,15
T3,2,0,40,2
T4,3,1,110,1
T5,4,0,187,2
T6,5,0,55,2
T7,6,0,165,3
T8,7,1,68,2
T9,8,1,25,2
T10,9,0,45,2
[71]
T1,0,1,200,2
T2,1,0,150,4
T3,2,1,32,1
T4,3,0,165,2
T5,4,0,72,2
T6,5,1,48,2
T7,6,1,189,1
T8,7,1,105,3
T9,8,0,120,2
T10,9,0,30,2
[72]
T1,0,1,32,2
T2,1,0,90,2
T3,2,0,168,2
T4,3,1,112,2
T5,4,1,135,2
T6,5,1,175,2
T7,6,1,32,2
T8,7,0,189,7
T9,8,0,45,2
T10,9,0,200,13
[73]
T1,0,1,72,2
T2,1,1,135,2
T3,2,1,154,3
T4,3,0,36,2
T5,4,0,84,2
T6,5,1,176,1
T7,6,0,43,2
T8,7,1,180,11
T9,8,0,200,2
T10,9,1,22,2
[74]
T1,0,1,57,2
T2,1,1,189,7
T3,2,1,126,1
T4,3,1,180,2
T5,4,1,200,7
T6,5,0,175,2
T7,6,0,38,2
T8,7,1,75,2
T9,8,0,20,2
T10,9,1,45,2
[75]
T1,0,1,88,2
T2,1,0,36,1
T3,2,1,36,2
T4,3,1,196,1
T5,4,1,63,2
T6,5,1,60,1
T7,6,0,168,2
T8,7,1,175,3
T9,8,1,200,8
T10,9,1,30,1
[76]
T1,0,0,200,1
T2,1,1,33,2
T3,2,0,100,6
T4,3,1,45,2
T5,4,1,40,2
T6,5,0,198,11
T7,6,0,60,1
T8,7,0,84,2
T9,8,1,180,1
T10,9,0,160,1
[77]
T1,0,1,70,1
T2,1,0,200,7
T3,2,1,72,2
T4,3,0,40,2
T5,4,1,21,2
T6,5,0,150,1
T7,6,1,140,3
T8,7,1,160,10
T9,8,1,45,2
T10,9,0,180,2
[78]
T1,0,0,21,2
T2,1,1,99,3
T3,2,0,154,4
T4,3,0,72,2
T5,4,0,180,2
T6,5,0,198,2
T7,6,1,33,2
T8,7,1,200,1
T9,8,1,55,1
T10,9,1,43,1
[79]
T1,0,0,200,8
T2,1,1,120,4
T3,2,0,170,2
T4,3,1,135,2
T5,4,1,40,2
T6,5,1,162,2
T7,6,1,170,2
T8,7,0,49,1
T9,8,0,81,2
T10,9,1,20,2
[80]
T1,0,0,196,1
T2,1,1,200,5
T3,2,0,44,1
T4,3,0,168,4
T5,4,1,72,1
T6,5,0,165,4
T7,6,0,30,2
T8,7,0,35,2
T9,8,1,84,1
T10,9,0,110,2
[81]
T1,0,0,126,8
T2,1,0,21,2
T3,2,0,154,1
T4,3,1,175,5
T5,4,0,150,1
T6,5,0,126,2
T7,6,0,48,1
T8,7,0,44,2
T9,8,0,120,2
T10,9,0,200,3
[82]
T1,0,0,104,1
T2,1,0,192,4
T3,2,0,35,1
T4,3,1,195,2
T5,4,0,195,5
T6,5,1,200,1
T7,6,0,60,2
T8,7,0,100,2
T9,8,1,25,1
T10,9,0,36,2
[83]
T1,0,1,31,2
T2,1,0,200,3
T3,2,0,176,2
T4,3,0,105,3
T5,4,1,24,2
T6,5,0,180,3
T7,6,0,66,2
T8,7,0,60,1
T9,8,0,27,2
T10,9,0,150,2
[84]
T1,0,1,32,2
T2,1,1,65,2
T3,2,0,162,6
T4,3,1,200,6
T5,4,0,40,2
T6,5,1,38,2
T7,6,0,60,2
T8,7,1,65,2
T9,8,1,160,6
T10,9,1,160,1
[85]
T1,0,1,165,4
T2,1,1,200,4
T3,2,0,66,1
T4,3,0,66,2
T5,4,0,36,2
T6,5,0,31,1
T7,6,1,100,2
T8,7,1,27,2
T9,8,1,168,2
T10,9,1,189,2
[86]
T1,0,1,90,2
T2,1,0,128,2
T3,2,0,51,1
T4,3,0,90,2
T5,4,1,192,1
T6,5,0,200,3
T7,6,0,153,4
T8,7,0,150,2
T9,8,0,36,2
T10,9,1,47,2
[87]
T1,0,1,108,1
T2,1,1,40,1
T3,2,0,170,2
T4,3,1,153,2
T5,4,0,56,2
T6,5,1,168,5
T7,6,0,135,1
T8,7,1,200,2
T9,8,1,24,2
T10,9,1,26,2
[88]
T1,0,0,35,2
T2,1,1,150,3
T3,2,1,200,2
T4,3,0,152,7
T5,4,1,70,2
T6,5,0,160,3
T7,6,0,32,2
T8,7,1,72,2
T9,8,1,30,2
T10,9,1,84,2
[89]
T1,0,0,72,2
T2,1,1,70,2
T3,2,1,200,1
T4,3,0,42,2
T5,4,0,45,2
T6,5,1,147,1
T7,6,1,196,4
T8,7,0,198,10
T9,8,0,50,2
T10,9,0,168,3
[90]
T1,0,1,135,5
T2,1,0,27,2
T3,2,0,38,2
T4,3,1,180,1
T5,4,1,150,3
T6,5,0,150,2
T7,6,0,50,2
T8,7,1,100,3
T9,8,0,200,5
T10,9,0,104,3
[91]
T1,0,0,180,2
T2,1,1,180,14
T3,2,0,23,2
T4,3,1,56,2
T5,4,0,104,2
T6,5,1,20,2
T7,6,1,200,1
T8,7,0,120,3
T9,8,1,32,2
T10,9,1,160,3
[92]
T1,0,1,65,2
T2,1,1,120,1
T3,2,0,25,2
T4,3,0,60,3
T5,4,0,195,3
T6,5,0,34,2
T7,6,0,36,2
T8,7,1,162,1
T9,8,1,200,2
T10,9,1,156,2
[93]
T1,0,0,22,2
T2,1,1,50,2
T3,2,0,198,10
T4,3,1,156,2
T5,4,1,72,4
T6,5,0,200,2
T7,6,1,117,3
T8,7,0,195,3
T9,8,1,33,2
T10,9,0,78,1
[94]
T1,0,0,120,3
T2,1,1,180,4
T3,2,0,42,2
T4,3,0,180,1
T5,4,0,35,2
T6,5,0,72,2
T7,6,1,27,2
T8,7,0,70,2
T9,8,0,170,9
T10,9,1,200,8
[95]
T1,0,0,32,2
T2,1,1,168,2
T3,2,1,75,2
T4,3,0,56,2
T5,4,1,200,2
T6,5,0,28,2
T7,6,0,180,1
T8,7,1,150,3
T9,8,0,63,5
T10,9,1,28,2
[96]
T1,0,0,160,2
T2,1,0,150,2
T3,2,0,88,3
T4,3,0,120,3
T5,4,0,140,2
T6,5,1,24,1
T7,6,0,165,3
T8,7,1,38,2
T9,8,1,33,2
T10,9,0,200,6
[97]
T1,0,0,160,6
T2,1,1,96,2
T3,2,0,60,2
T4,3,0,192,3
T5,4,0,66,1
T6,5,0,200,2
T7,6,1,48,2
T8,7,0,40,2
T9,8,1,150,1
T10,9,1,53,2
[98]
T1,0,1,80,1
T2,1,1,37,1
T3,2,0,144,5
T4,3,1,192,3
T5,4,0,190,2
T6,5,0,128,2
T7,6,1,25,2
T8,7,0,30,2
T9,8,0,200,4
T10,9,0,150,1
[99]
T1,0,0,60,2
T2,1,1,154,1
T3,2,1,28,2
T4,3,1,200,2
T5,4,1,20,2
T6,5,0,55,2
T7,6,1,180,2
T8,7,0,108,10
T9,8,1,154,2
T10,9,1,28,1
[100]
T1,0,1,168,5
T2,1,1,65,2
T3,2,0,200,5
T4,3,0,44,2
T5,4,0,175,6
T6,5,1,65,2
T7,6,1,25,2
T8,7,1,63,2
T9,8,0,180,1
T10,9,1,24,2
[101]
T1,0,1,182,1
T2,1,0,132,3
T3,2,1,200,3
T4,3,0,28,1
T5,4,0,132,4
T6,5,1,150,3
T7,6,1,26,2
T8,7,1,140,1
T9,8,0,27,2
T10,9,1,182,2
[102]
T1,0,1,84,2
T2,1,0,75,3
T3,2,0,75,1
T4,3,1,160,1
T5,4,0,31,2
T6,5,1,28,2
T7,6,0,150,2
T8,7,0,35,2
T9,8,0,200,11
T10,9,1,182,5
[103]
T1,0,1,100,1
T2,1,0,21,2
T3,2,0,54,2
T4,3,0,200,3
T5,4,0,189,8
T6,5,1,198,2
T7,6,0,90,1
T8,7,1,154,2
T9,8,1,110,2
T10,9,1,45,2
[104]
T1,0,1,28,2
T2,1,0,132,1
T3,2,1,168,2
T4,3,0,24,1
T5,4,0,110,1
T6,5,1,200,4
T7,6,1,51,2
T8,7,0,176,1
T9,8,0,150,3
T10,9,1,144,6
[105]
T1,0,1,44,1
T2,1,1,200,2
T3,2,1,176,10
T4,3,0,63,1
T5,4,0,160,2
T6,5,1,60,2
T7,6,0,176,1
T8,7,1,30,2
T9,8,0,56,2
T10,9,0,37,2
[106]
T1,0,1,24,2
T2,1,0,96,5
T3,2,0,150,2
T4,3,1,200,3
T5,4,0,96,2
T6,5,0,93,2
T7,6,0,155,1
T8,7,1,175,2
T9,8,1,21,2
T10,9,1,44,2
[107]
T1,0,1,20,2
T2,1,0,48,2
T3,2,0,189,1
T4,3,1,64,2
T5,4,1,84,3
T6,5,1,150,2
T7,6,1,75,2
T8,7,0,192,2
T9,8,0,52,2
T10,9,1,200,6
[108]
T1,0,0,200,1
T2,1,1,99,2
T3,2,1,196,8
T4,3,0,36,2
T5,4,0,90,2
T6,5,0,36,2
T7,6,0,60,3
T8,7,0,165,3
T9,8,0,36,2
T10,9,1,175,5
[109]
T1,0,1,75,7
T2,1,1,30,2
T3,2,1,25,2
T4,3,0,100,2
T5,4,0,170,4
T6,5,0,200,2
T7,6,0,150,3
T8,7,1,53,2
T9,8,1,162,2
T10,9,1,120,2
[110]
T1,0,0,50,1
T2,1,1,182,11
T3,2,1,175,2
T4,3,0,39,2
T5,4,1,28,2
T6,5,1,65,2
T7,6,0,170,2
T8,7,0,85,1
T9,8,1,140,2
T10,9,1,200,3
[111]
T1,0,0,120,4
T2,1,0,196,1
T3,2,0,200,5
T4,3,1,162,8
T5,4,0,72,2
T6,5,1,50,2
T7,6,1,98,1
T8,7,0,40,2
T9,8,0,45,2
T10,9,1,180,3
[112]
T1,0,1,180,3
T2,1,0,28,2
T3,2,0,180,2
T4,3,0,200,5
T5,4,0,182,14
T6,5,0,120,2
T7,6,0,40,2
T8,7,0,140,1
T9,8,1,25,2
T10,9,1,80,1
[113]
T1,0,1,168,6
T2,1,0,29,2
T3,2,1,21,2
T4,3,1,84,2
T5,4,1,196,2
T6,5,1,175,1
T7,6,1,200,9
T8,7,0,64,1
T9,8,0,90,2
T10,9,0,25,2
[114]
T1,0,0,150,2
T2,1,1,200,2
T3,2,0,90,4
T4,3,1,55,2
T5,4,0,180,2
T6,5,1,36,2
T7,6,1,36,1
T8,7,0,195,6
T9,8,1,130,2
T10,9,1,50,2
[115]
T1,0,0,196,10
T2,1,0,175,6
T3,2,1,30,2
T4,3,0,30,2
T5,4,1,200,4
T6,5,1,160,1
T7,6,1,34,2
T8,7,0,112,2
T9,8,1,105,2
T10,9,0,98,2
[116]
T1,0,1,200,7
T2,1,0,175,1
T3,2,1,85,4
T4,3,1,112,2
T5,4,1,45,2
T6,5,1,48,2
T7,6,1,153,1
T8,7,1,45,2
T9,8,0,160,2
T10,9,0,72,2
[117]
T1,0,1,57,1
T2,1,1,150,2
T3,2,0,49,1
T4,3,1,175,1
T5,4,1,200,1
T6,5,1,20,2
T7,6,0,46,2
T8,7,1,196,4
T9,8,0,84,1
T10,9,0,56,2
[118]
T1,0,1,88,1
T2,1,1,50,1
T3,2,0,174,1
T4,3,0,33,2
T5,4,0,165,2
T6,5,1,31,2
T7,6,0,60,2
T8,7,1,200,9
T9,8,0,90,3
T10,9,0,174,3
[119]
T1,0,0,54,2
T2,1,1,108,1
T3,2,0,135,4
T4,3,0,200,3
T5,4,1,150,2
T6,5,0,33,2
T7,6,1,36,2
T8,7,1,165,15
T9,8,0,168,2
T10,9,0,70,2
[120]
T1,0,1,60,2
T2,1,1,26,2
T3,2,1,90,2
T4,3,1,52,2
T5,4,0,200,14
T6,5,1,78,2
T7,6,0,150,7
T8,7,0,150,2
T9,8,1,23,2
T10,9,1,182,2
[121]
T1,0,0,150,5
T2,1,0,160,8
T3,2,1,29,2
T4,3,1,36,1
T5,4,1,35,2
T6,5,1,200,2
T7,6,0,117,2
T8,7,1,78,2
T9,8,0,195,1
T10,9,0,75,1
[122]
T1,0,1,28,2
T2,1,1,135,2
T3,2,0,35,2
T4,3,1,150,7
T5,4,0,48,1
T6,5,1,200,7
T7,6,0,105,2
T8,7,1,168,1
T9,8,0,160,2
T10,9,1,56,2
[123]
