num_task_per_taskset=9
num_taskset=500
//ID,Priority,Offset,Period,Execution Time
[1]
T3,2,1,200,9
T4,3,0,130,3
T5,4,1,56,1
T6,5,1,72,2
T7,6,1,20,2
T8,7,0,21,2
T9,8,0,56,3
[32]
T1,0,1,150,4
T2,1,1,50,2
T3,2,1,84,3
T4,3,0,200,2
T5,4,0,25,2
T6,5,0,80,2
T7,6,0,138,1
T8,7,0,184,2
T9,8,1,92,6
[33]
T1,0,0,195,4
T2,1,1,84,2
T3,2,1,200,5
T4,3,0,38,1
T5,4,1,120,2
T6,5,0,20,1
T7,6,0,75,2
T8,7,1,156,3
T9,8,1,102,2
[34]
T1,0,1,168,3
T2,1,0,200,4
T3,2,0,32,2
T4,3,0,144,2
T5,4,1,69,2
T6,5,1,92,1
T7,6,1,50,2
T8,7,0,150,2
T9,8,1,92,7
[35]
T1,0,0,54,3
T2,1,0,47,2
T3,2,0,96,6
T4,3,1,184,2
T5,4,1,200,1
T6,5,0,54,2
T7,6,1,54,1
T8,7,0,48,2
T9,8,1,150,2
[36]
T1,0,0,200,3
T2,1,0,47,2
T3,2,0,132,2
T4,3,0,30,2
T5,4,0,150,1
T6,5,0,110,2
T7,6,0,75,9
T8,7,1,168,5
T9,8,0,99,2
[37]
T1,0,1,100,2
T2,1,0,55,1
T3,2,1,176,7
T4,3,0,49,2
T5,4,1,200,5
T6,5,0,55,1
T7,6,1,192,2
T8,7,0,50,2
T9,8,0,72,2
[38]
T1,0,1,41,1
T2,1,1,48,2
T3,2,0,144,3
T4,3,1,84,2
T5,4,0,110,1
T6,5,0,175,4
T7,6,1,135,7
T8,7,0,200,1
T9,8,0,168,5
[39]
T1,0,0,39,2
T2,1,0,140,2
T3,2,1,132,3
T4,3,0,200,15
T5,4,0,168,1
T6,5,1,196,7
T7,6,0,147,4
T8,7,0,49,2
T9,8,1,147,2
[40]
T1,0,1,150,1
T2,1,0,84,2
T3,2,1,200,2
T4,3,0,28,2
T5,4,1,105,5
T6,5,0,36,2
T7,6,0,150,1
T8,7,0,100,7
T9,8,1,104,2
[41]
T1,0,1,40,2
T2,1,1,200,3
T3,2,1,55,3
T4,3,1,120,2
T5,4,0,160,2
T6,5,0,21,2
T7,6,1,70,3
T8,7,0,99,1
T9,8,0,198,2
[42]
T1,0,0,200,8
T2,1,1,22,2
T3,2,0,54,2
T4,3,0,96,7
T5,4,0,52,1
T6,5,1,96,1
T7,6,1,117,2
T8,7,0,150,2
T9,8,0,195,1
[43]
T1,0,1,27,2
T2,1,1,90,2
T3,2,0,200,5
T4,3,1,192,6
T5,4,0,171,3
T6,5,1,100,1
T7,6,1,20,2
T8,7,1,120,4
T9,8,1,96,1
[44]
T1,0,0,152,16
T2,1,0,56,1
T3,2,0,42,2
T4,3,1,42,1
T5,4,1,133,2
T6,5,1,160,2
T7,6,0,200,1
T8,7,1,72,2
T9,8,0,76,1
[45]
T1,0,1,72,1
T2,1,0,20,2
T3,2,0,172,5
T4,3,0,29,2
T5,4,0,56,2
T6,5,1,180,2
T7,6,1,70,2
T8,7,0,120,2
T9,8,1,200,5
[46]
T1,0,0,96,2
T2,1,0,75,2
T3,2,0,110,2
T4,3,0,50,1
T5,4,0,168,12
T6,5,1,200,2
T7,6,1,48,2
T8,7,0,175,4
T9,8,0,77,1
[47]
T1,0,0,72,2
T2,1,0,68,2
T3,2,0,165,2
T4,3,0,102,3
T5,4,0,51,2
T6,5,0,200,6
T7,6,0,198,11
T8,7,0,32,1
T9,8,1,66,2
[48]
T1,0,0,42,2
T2,1,0,54,3
T3,2,1,150,3
T4,3,1,84,2
T5,4,0,23,2
T6,5,1,75,1
T7,6,0,168,3
T8,7,1,200,2
T9,8,1,132,5
[49]
T1,0,0,63,2
T2,1,1,84,1
T3,2,0,189,6
T4,3,1,80,6
T5,4,0,70,2
T6,5,1,176,2
T7,6,0,42,2
T8,7,1,200,3
T9,8,0,20,2
[50]
T1,0,0,63,2
T2,1,1,37,2
T3,2,0,48,1
T4,3,1,168,2
T5,4,1,200,9
T6,5,0,186,2
T7,6,0,72,2
T8,7,0,90,2
T9,8,0,144,3
[51]
T1,0,1,35,1
T2,1,0,200,8
T3,2,0,168,2
T4,3,1,175,2
T5,4,1,105,3
T6,5,1,77,2
T7,6,1,22,2
T8,7,0,66,2
T9,8,1,55,2
[52]
T1,0,0,138,6
T2,1,0,44,1
T3,2,0,100,1
T4,3,0,100,2
T5,4,0,138,2
T6,5,0,47,1
T7,6,1,200,7
T8,7,0,165,4
T9,8,1,198,2
[53]
T1,0,0,180,5
T2,1,1,37,2
T3,2,1,75,5
T4,3,0,70,2
T5,4,0,27,2
T6,5,0,200,1
T7,6,0,190,5
T8,7,1,57,1
T9,8,0,95,2
[54]
T1,0,1,130,3
T2,1,0,200,6
T3,2,0,132,3
T4,3,0,28,2
T5,4,1,182,6
T6,5,0,65,1
T7,6,0,132,2
T8,7,0,45,1
T9,8,0,168,3
[55]
T1,0,0,200,4
T2,1,1,140,3
T3,2,0,150,2
T4,3,0,36,1
T5,4,1,145,3
T6,5,1,175,10
T7,6,0,126,1
T8,7,0,46,2
T9,8,0,100,2
[56]
T1,0,0,72,2
T2,1,0,108,2
T3,2,1,104,2
T4,3,0,30,2
T5,4,1,38,1
T6,5,1,75,1
T7,6,1,169,2
T8,7,1,200,10
T9,8,0,180,4
[57]
T1,0,0,96,1
T2,1,0,150,5
T3,2,1,55,4
T4,3,0,100,2
T5,4,1,110,2
T6,5,1,150,1
T7,6,0,35,2
T8,7,1,200,2
T9,8,1,28,2
[58]
T1,0,0,150,1
T2,1,1,200,4
T3,2,0,182,10
T4,3,1,46,1
T5,4,1,120,1
T6,5,1,143,4
T7,6,0,42,2
T8,7,0,110,2
T9,8,0,100,2
[59]
T1,0,1,200,2
T2,1,0,95,2
T3,2,1,152,3
T4,3,0,152,4
T5,4,0,30,1
T6,5,1,108,1
T7,6,1,100,3
T8,7,1,120,2
T9,8,0,36,2
[60]
T1,0,1,88,2
T2,1,0,200,2
T3,2,1,160,2
T4,3,1,75,5
T5,4,0,37,2
T6,5,0,56,2
T7,6,1,35,1
T8,7,0,198,2
T9,8,0,132,1
[61]
T1,0,1,30,2
T2,1,1,150,2
T3,2,0,52,1
T4,3,0,105,3
T5,4,1,78,3
T6,5,1,77,2
T7,6,1,100,3
T8,7,1,200,4
T9,8,1,156,2
[62]
T1,0,0,153,2
T2,1,1,21,2
T3,2,0,48,1
T4,3,0,96,3
T5,4,0,200,4
T6,5,1,126,3
T7,6,0,105,3
T8,7,0,150,1
T9,8,0,105,1
[63]
T1,0,0,175,6
T2,1,1,126,6
T3,2,0,156,2
T4,3,0,26,2
T5,4,1,39,2
T6,5,1,84,2
T7,6,1,104,2
T8,7,0,125,2
T9,8,1,200,6
[64]
T1,0,1,100,1
T2,1,0,140,8
T3,2,1,40,2
T4,3,0,200,4
T5,4,0,70,2
T6,5,0,54,2
T7,6,1,196,2
T8,7,0,105,1
T9,8,1,170,1
[65]
T1,0,0,63,1
T2,1,1,150,6
T3,2,0,84,2
T4,3,1,77,1
T5,4,0,200,1
T6,5,1,160,5
T7,6,0,42,2
T8,7,0,44,2
T9,8,1,112,3
[66]
T1,0,0,189,2
T2,1,0,35,2
T3,2,1,75,2
T4,3,1,46,1
T5,4,0,120,3
T6,5,0,200,2
T7,6,1,120,6
T8,7,0,156,2
T9,8,0,104,2
[67]
T1,0,1,189,4
T2,1,1,35,2
T3,2,0,133,2
T4,3,0,200,13
T5,4,0,56,2
T6,5,1,189,3
T7,6,0,30,2
T8,7,1,90,2
T9,8,1,135,1
[68]
T1,0,1,32,2
T2,1,0,60,1
T3,2,1,200,4
T4,3,0,165,2
T5,4,1,88,2
T6,5,1,198,1
T7,6,0,132,2
T8,7,0,70,4
T9,8,0,36,2
[69]
T1,0,0,200,1
T2,1,1,64,1
T3,2,0,160,7
T4,3,0,55,2
T5,4,0,180,4
T6,5,0,39,2
T7,6,1,120,6
T8,7,1,40,1
T9,8,0,135,2
[70]
T1,0,1,30,2
T2,1,1,196,2
T3,2,0,35,2
T4,3,0,98,7
T5,4,0,200,6
T6,5,0,64,2
T7,6,0,128,2
T8,7,1,105,2
T9,8,0,168,2
[71]
T1,0,0,144,2
T2,1,1,200,1
T3,2,0,72,2
T4,3,0,168,4
T5,4,0,126,1
T6,5,0,52,2
T7,6,1,70,5
T8,7,1,196,3
T9,8,1,49,1
[72]
T1,0,0,189,1
T2,1,0,110,2
T3,2,1,33,2
T4,3,1,200,2
T5,4,1,80,1
T6,5,0,53,1
T7,6,1,132,6
T8,7,0,168,2
T9,8,0,63,1
[73]
T1,0,1,150,5
T2,1,1,98,2
T3,2,0,24,1
T4,3,1,70,2
T5,4,1,175,8
T6,5,1,200,2
T7,6,1,60,1
T8,7,0,31,2
T9,8,0,60,2
[74]
T1,0,0,32,2
T2,1,0,96,4
T3,2,0,192,7
T4,3,0,22,2
T5,4,0,114,5
T6,5,1,200,4
T7,6,1,100,2
T8,7,1,171,2
T9,8,0,90,2
[75]
T1,0,0,27,2
T2,1,1,130,2
T3,2,1,60,2
T4,3,1,192,2
T5,4,0,200,4
T6,5,1,54,2
T7,6,0,150,10
T8,7,0,46,2
T9,8,0,117,8
[76]
T1,0,1,108,2
T2,1,0,43,2
T3,2,1,180,17
T4,3,0,25,2
T5,4,1,126,2
T6,5,0,200,2
T7,6,1,90,3
T8,7,0,120,1
T9,8,0,190,2
[77]
T1,0,1,100,5
T2,1,1,200,2
T3,2,0,56,1
T4,3,0,189,1
T5,4,1,28,1
T6,5,0,66,2
T7,6,0,168,4
T8,7,0,63,2
T9,8,1,26,2
[78]
T1,0,0,161,4
T2,1,1,52,2
T3,2,0,56,2
T4,3,0,65,2
T5,4,0,53,1
T6,5,0,70,6
T7,6,1,175,1
T8,7,1,80,2
T9,8,0,200,5
[79]
T1,0,1,56,1
T2,1,1,108,2
T3,2,1,126,5
T4,3,1,53,2
T5,4,0,70,2
T6,5,0,192,2
T7,6,1,25,2
T8,7,0,200,16
T9,8,1,175,1
[80]
T1,0,0,160,2
T2,1,1,40,2
T3,2,0,99,1
T4,3,1,150,5
T5,4,1,27,2
T6,5,1,125,2
T7,6,1,100,2
T8,7,0,66,2
T9,8,1,200,14
[81]
T1,0,1,112,2
T2,1,0,200,1
T3,2,0,53,2
T4,3,1,100,3
T5,4,1,35,2
T6,5,1,56,2
T7,6,0,182,5
T8,7,1,98,1
T9,8,1,156,1
[82]
T1,0,1,200,2
T2,1,1,22,2
T3,2,1,84,2
T4,3,0,124,2
T5,4,1,186,2
T6,5,0,32,1
T7,6,0,84,5
T8,7,1,80,4
T9,8,0,160,2
[83]
T1,0,0,200,2
T2,1,0,48,2
T3,2,0,29,2
T4,3,1,120,1
T5,4,0,120,5
T6,5,0,172,12
T7,6,1,150,2
T8,7,0,95,2
T9,8,0,100,2
[84]
T1,0,0,20,2
T2,1,1,162,7
T3,2,1,80,2
T4,3,0,49,2
T5,4,1,198,1
T6,5,1,108,2
T7,6,1,144,2
T8,7,1,200,15
T9,8,0,55,1
[85]
T1,0,0,104,5
T2,1,0,182,3
T3,2,0,42,1
T4,3,1,200,2
T5,4,1,182,2
T6,5,1,140,8
T7,6,1,75,2
T8,7,0,96,2
T9,8,1,21,2
[86]
T1,0,0,133,3
T2,1,0,57,1
T3,2,0,28,2
T4,3,0,44,2
T5,4,0,66,1
T6,5,0,110,1
T7,6,0,150,1
T8,7,0,152,5
T9,8,0,200,2
[87]
T1,0,1,100,1
T2,1,1,40,1
T3,2,0,182,2
T4,3,0,55,2
T5,4,1,100,2
T6,5,0,84,4
T7,6,0,200,2
T8,7,0,150,2
T9,8,0,21,1
[88]
T1,0,0,182,3
T2,1,0,130,3
T3,2,1,189,2
T4,3,0,91,3
T5,4,0,200,6
T6,5,0,32,2
T7,6,0,40,2
T8,7,0,54,2
T9,8,0,60,1
[89]
T1,0,0,171,1
T2,1,0,56,2
T3,2,0,46,2
T4,3,1,189,2
T5,4,0,54,2
T6,5,1,200,4
T7,6,0,105,5
T8,7,0,57,1
T9,8,1,30,2
[90]
T1,0,1,154,7
T2,1,0,20,2
T3,2,1,55,1
T4,3,0,84,1
T5,4,0,160,2
T6,5,0,200,2
T7,6,1,99,1
T8,7,1,47,2
T9,8,1,100,4
[91]
T1,0,1,75,1
T2,1,1,40,2
T3,2,0,92,2
T4,3,1,75,2
T5,4,0,31,2
T6,5,1,175,4
T7,6,0,70,2
T8,7,1,200,7
T9,8,1,175,5
[92]
T1,0,0,33,1
T2,1,1,189,3
T3,2,0,60,1
T4,3,0,108,1
T5,4,1,46,2
T6,5,0,200,4
T7,6,0,168,2
T8,7,0,105,3
T9,8,1,72,2
[93]
T1,0,1,104,2
T2,1,1,60,2
T3,2,1,104,2
T4,3,0,150,4
T5,4,1,88,4
T6,5,0,195,1
T7,6,0,200,4
T8,7,1,28,2
T9,8,0,33,2
[94]
T1,0,0,200,4
T2,1,1,60,1
T3,2,1,180,6
T4,3,0,96,3
T5,4,1,105,2
T6,5,0,43,2
T7,6,0,72,2
T8,7,0,162,3
T9,8,1,32,2
[95]
T1,0,1,200,17
T2,1,1,187,3
T3,2,1,132,1
T4,3,1,80,1
T5,4,1,187,2
T6,5,0,102,2
T7,6,0,23,2
T8,7,1,32,2
T9,8,0,136,2
[96]
T1,0,0,63,2
T2,1,1,36,2
T3,2,0,200,11
T4,3,1,140,6
T5,4,1,60,1
T6,5,0,182,2
T7,6,1,100,2
T8,7,0,182,3
T9,8,1,47,2
[97]
T1,0,1,54,2
T2,1,0,23,2
T3,2,1,40,2
T4,3,0,195,3
T5,4,1,200,6
T6,5,0,66,2
T7,6,1,78,2
T8,7,1,78,3
T9,8,0,198,2
[98]
T1,0,0,84,2
T2,1,0,42,2
T3,2,0,100,2
T4,3,0,154,4
T5,4,0,175,10
T6,5,0,128,1
T7,6,1,64,1
T8,7,0,36,2
T9,8,0,200,8
[99]
T1,0,0,42,2
T2,1,1,91,1
T3,2,1,200,4
T4,3,0,20,2
T5,4,0,56,3
T6,5,0,150,7
T7,6,1,90,2
T8,7,1,144,2
T9,8,0,150,2
[100]
T1,0,1,120,4
T2,1,1,168,3
T3,2,1,72,2
T4,3,0,96,2
T5,4,1,200,2
T6,5,1,150,10
T7,6,1,27,2
T8,7,0,45,2
T9,8,1,147,2
[101]
T1,0,1,200,1
T2,1,0,24,2
T3,2,1,180,6
T4,3,0,160,1
T5,4,1,51,2
T6,5,1,104,1
T7,6,0,65,2
T8,7,1,60,2
T9,8,0,96,7
[102]
T1,0,0,126,2
T2,1,0,198,2
T3,2,1,189,6
T4,3,0,200,2
T5,4,1,135,8
T6,5,0,46,2
T7,6,1,48,1
T8,7,0,110,1
T9,8,1,120,3
[103]
T1,0,0,35,2
T2,1,0,200,2
T3,2,1,72,1
T4,3,0,23,2
T5,4,0,62,5
T6,5,1,120,2
T7,6,1,186,2
T8,7,0,62,2
T9,8,0,155,4
[104]
T1,0,1,69,2
T2,1,1,100,7
T3,2,1,66,2
T4,3,0,198,2
T5,4,0,200,7
T6,5,0,20,2
T7,6,1,20,2
T8,7,1,176,6
T9,8,0,72,2
[105]
T1,0,1,200,3
T2,1,1,125,2
T3,2,1,22,2
T4,3,1,42,3
T5,4,0,72,2
T6,5,0,72,2
T7,6,1,160,1
T8,7,1,150,1
T9,8,0,72,2
[106]
T1,0,1,176,2
T2,1,1,72,1
T3,2,1,143,2
T4,3,1,200,13
T5,4,1,78,2
T6,5,0,165,1
T7,6,0,29,2
T8,7,1,80,2
T9,8,1,48,2
[107]
T1,0,0,84,1
T2,1,0,200,6
T3,2,0,69,2
T4,3,1,84,5
T5,4,1,175,6
T6,5,0,180,2
T7,6,1,45,2
T8,7,1,80,2
T9,8,1,41,2
[108]
T1,0,0,84,2
T2,1,1,27,2
T3,2,0,110,3
T4,3,1,25,1
T5,4,0,112,2
T6,5,0,200,3
T7,6,1,154,2
T8,7,0,126,3
T9,8,1,180,3
[109]
T1,0,1,176,1
T2,1,1,192,7
T3,2,0,55,2
T4,3,0,200,2
T5,4,1,110,4
T6,5,1,77,2
T7,6,1,55,2
T8,7,0,53,1
T9,8,0,32,1
[110]
T1,0,0,128,2
T2,1,1,140,6
T3,2,0,160,14
T4,3,1,200,8
T5,4,1,105,2
T6,5,1,30,2
T7,6,0,22,2
T8,7,1,100,2
T9,8,1,160,2
[111]
T1,0,0,44,2
T2,1,1,96,2
T3,2,0,192,6
T4,3,1,112,2
T5,4,1,200,6
T6,5,0,115,1
T7,6,0,96,3
T8,7,0,175,3
T9,8,1,24,2
[112]
T1,0,1,150,3
T2,1,1,44,2
T3,2,0,140,6
T4,3,1,63,2
T5,4,0,126,1
T6,5,1,185,12
T7,6,1,56,1
T8,7,0,200,2
T9,8,1,50,2
[113]
T1,0,1,78,4
T2,1,1,25,2
T3,2,1,182,8
T4,3,0,168,1
T5,4,0,108,3
T6,5,0,117,2
T7,6,0,42,2
T8,7,0,200,2
T9,8,0,117,2
[114]
T1,0,0,35,1
T2,1,0,54,1
T3,2,0,84,2
T4,3,1,63,1
T5,4,1,200,3
T6,5,1,27,2
T7,6,1,154,7
T8,7,0,198,2
T9,8,0,132,2
[115]
T1,0,0,200,6
T2,1,1,175,2
T3,2,1,128,2
T4,3,1,120,9
T5,4,0,20,2
T6,5,0,110,1
T7,6,0,56,1
T8,7,0,154,2
T9,8,0,28,2
[116]
T1,0,1,144,2
T2,1,0,200,4
T3,2,0,50,2
T4,3,0,28,2
T5,4,1,175,4
T6,5,1,144,2
T7,6,1,154,2
T8,7,0,84,2
T9,8,0,99,9
[117]
T1,0,0,66,2
T2,1,1,154,4
T3,2,1,100,2
T4,3,1,140,1
T5,4,1,72,2
T6,5,0,175,2
T7,6,1,200,2
T8,7,1,32,1
T9,8,1,48,1
[118]
T1,0,0,70,1
T2,1,0,100,4
T3,2,0,152,2
T4,3,0,42,2
T5,4,1,21,2
T6,5,1,125,2
T7,6,1,60,2
T8,7,1,200,1
T9,8,0,150,3
[119]
T1,0,0,45,2
T2,1,1,165,4
T3,2,1,120,5
T4,3,1,30,2
T5,4,1,147,2
T6,5,0,98,2
T7,6,1,70,3
T8,7,1,200,1
T9,8,1,165,4
[120]
T1,0,0,72,2
T2,1,0,200,1
T3,2,0,170,5
T4,3,1,34,2
T5,4,1,72,2
T6,5,0,128,1
T7,6,0,102,5
T8,7,1,40,1
T9,8,1,160,4
[121]
T1,0,1,22,2
T2,1,1,156,2
T3,2,0,105,2
T4,3,1,36,2
T5,4,1,63,1
T6,5,0,91,5
T7,6,1,200,2
T8,7,0,56,1
T9,8,0,168,2
[122]
T1,0,0,182,9
T2,1,1,91,2
T3,2,0,45,2
T4,3,1,28,2
T5,4,1,200,2
T6,5,1,91,2
T7,6,1,55,2
T8,7,1,168,10
T9,8,0,88,1
[123]
T1,0,0,24,1
T2,1,1,200,2
T3,2,1,54,2
T4,3,1,180,9
T5,4,1,105,2
T6,5,1,21,2
T7,6,1,54,2
T8,7,0,80,2
T9,8,0,165,1
[124]
T1,0,0,90,2
T2,1,0,63,2
T3,2,1,126,5
T4,3,1,200,3
T5,4,1,161,5
T6,5,1,150,2
T7,6,0,42,1
T8,7,1,138,4
T9,8,1,33,2
[125]
T1,0,1,168,2
T2,1,0,140,5
T3,2,0,87,2
T4,3,1,200,9
T5,4,0,75,2
T6,5,1,96,2
T7,6,0,150,2
T8,7,1,29,2
T9,8,0,30,1
[126]
T1,0,1,200,7
T2,1,1,55,2
T3,2,0,35,2
T4,3,0,108,4
T5,4,1,135,1
T6,5,0,52,2
T7,6,1,132,2
T8,7,0,195,13
T9,8,1,180,2
[127]
T1,0,1,22,2
T2,1,1,44,1
T3,2,0,160,6
T4,3,0,112,2
T5,4,0,104,2
T6,5,1,200,1
T7,6,0,88,2
T8,7,0,176,5
T9,8,0,65,2
[128]
T1,0,0,155,2
T2,1,1,78,2
T3,2,1,52,2
T4,3,1,60,2
T5,4,0,100,2
T6,5,0,120,4
T7,6,1,42,1
T8,7,1,200,5
T9,8,1,156,9
[129]
T1,0,1,98,2
T2,1,1,100,1
T3,2,0,147,2
T4,3,1,175,2
T5,4,1,192,4
T6,5,0,33,2
T7,6,0,75,1
T8,7,1,50,4
T9,8,0,200,1
[130]
T1,0,0,90,2
T2,1,0,32,2
T3,2,0,50,2
T4,3,0,132,5
T5,4,0,180,2
T6,5,0,200,2
T7,6,0,70,4
T8,7,1,140,2
T9,8,0,154,2
[131]
T1,0,0,189,2
T2,1,0,91,3
T3,2,1,144,2
T4,3,0,108,1
T5,4,0,182,4
T6,5,0,51,1
T7,6,1,200,1
T8,7,0,60,3
T9,8,1,24,2
[132]
T1,0,1,150,2
T2,1,1,195,2
T3,2,1,91,2
T4,3,0,126,2
T5,4,1,49,2
T6,5,1,140,6
T7,6,1,56,2
T8,7,0,20,2
T9,8,0,200,3
[133]
T1,0,1,24,2
T2,1,0,200,2
T3,2,0,84,1
T4,3,0,60,2
T5,4,0,75,2
T6,5,0,42,2
T7,6,0,170,4
T8,7,1,85,1
T9,8,1,180,16
[134]
T1,0,1,133,2
T2,1,1,42,2
T3,2,0,200,6
T4,3,0,105,3
T5,4,1,43,2
T6,5,1,160,3
T7,6,1,144,6
T8,7,1,150,3
T9,8,0,133,1
[135]
T1,0,0,190,7
T2,1,0,133,1
T3,2,1,63,1
T4,3,1,112,2
T5,4,0,50,1
T6,5,1,120,2
T7,6,1,43,2
T8,7,1,168,6
T9,8,1,200,8
[136]
