num_task_per_taskset=9
num_taskset=500
//ID,Priority,Offset,Period,Execution Time
[1]
[27]
T1,0,0,112,1
T2,1,0,108,2
T3,2,1,196,4
T4,3,1,120,5
T5,4,0,42,2
T6,5,0,144,17
T7,6,1,35,1
T8,7,0,175,2
T9,8,0,200,2
[28]
T1,0,0,46,2
T2,1,1,84,4
T3,2,1,68,2
T4,3,1,165,2
T5,4,0,105,1
T6,5,1,187,9
T7,6,0,34,2
T8,7,1,200,12
T9,8,0,136,11
[29]
T1,0,1,75,7
T2,1,0,200,1
T3,2,1,154,6
T4,3,0,91,2
T5,4,0,175,6
T6,5,1,143,4
T7,6,1,40,1
T8,7,1,91,2
T9,8,0,39,1
[30]
T1,0,0,41,1
T2,1,0,117,1
T3,2,0,200,1
T4,3,1,55,2
T5,4,1,90,7
T6,5,0,25,2
T7,6,0,132,3
T8,7,1,150,14
T9,8,0,165,6
[31]
T1,0,0,24,2
T2,1,1,80,2
T3,2,0,150,3
T4,3,1,110,2
T5,4,0,120,5
T6,5,0,38,2
T7,6,0,129,3
T8,7,0,150,8
T9,8,0,200,8
[32]
T1,0,0,24,3
T2,1,1,119,3
T3,2,0,77,1
T4,3,0,200,1
T5,4,0,120,5
T6,5,0,70,1
T7,6,1,168,2
T8,7,0,175,4
T9,8,0,20,2
[33]
T1,0,0,200,7
T2,1,0,21,2
T3,2,0,150,1
T4,3,0,117,1
T5,4,1,126,11
T6,5,0,180,1
T7,6,0,47,2
T8,7,0,144,14
T9,8,0,91,2
[34]
T1,0,0,53,2
T2,1,1,120,2
T3,2,1,168,3
T4,3,1,60,2
T5,4,0,88,5
T6,5,1,49,1
T7,6,0,196,11
T8,7,0,75,2
T9,8,0,200,7
[35]
T1,0,1,195,6
T2,1,0,60,2
T3,2,1,180,8
T4,3,1,200,3
T5,4,1,26,2
T6,5,1,120,2
T7,6,0,47,1
T8,7,1,60,2
T9,8,0,66,5
[36]
T1,0,1,28,2
T2,1,0,200,11
T3,2,1,84,2
T4,3,1,189,4
T5,4,0,54,2
T6,5,1,75,2
T7,6,0,114,2
T8,7,0,84,1
T9,8,1,190,23
[37]
T1,0,1,195,7
T2,1,0,24,2
T3,2,0,200,20
T4,3,1,70,4
T5,4,1,130,1
T6,5,0,80,3
T7,6,0,189,1
T8,7,1,31,2
T9,8,1,80,1
[38]
T1,0,1,165,3
T2,1,1,55,4
T3,2,1,46,2
T4,3,1,80,4
T5,4,0,100,2
T6,5,1,200,2
T7,6,1,176,2
T8,7,1,144,2
T9,8,1,30,2
[39]
T1,0,1,70,1
T2,1,0,34,3
T3,2,1,168,1
T4,3,1,70,4
T5,4,0,84,2
T6,5,1,140,4
T7,6,0,166,2
T8,7,0,42,1
T9,8,0,200,5
[40]
T1,0,1,43,2
T2,1,0,24,2
T3,2,0,180,2
T4,3,1,198,2
T5,4,0,117,3
T6,5,1,200,3
T7,6,0,78,1
T8,7,1,135,11
T9,8,1,60,6
[41]
T1,0,0,39,2
T2,1,0,120,11
T3,2,1,144,1
T4,3,0,80,2
T5,4,0,130,2
T6,5,1,175,15
T7,6,0,200,2
T8,7,0,189,10
T9,8,0,21,2
[42]
T1,0,0,168,1
T2,1,0,200,15
T3,2,0,110,2
T4,3,0,20,2
T5,4,1,120,7
T6,5,1,72,4
T7,6,0,125,3
T8,7,0,175,1
T9,8,1,50,1
[43]
T1,0,0,132,2
T2,1,0,31,2
T3,2,0,140,6
T4,3,1,25,2
T5,4,1,200,8
T6,5,1,104,2
T7,6,0,182,6
T8,7,1,150,1
T9,8,0,65,1
[44]
T1,0,1,176,3
T2,1,1,92,11
T3,2,0,60,2
T4,3,0,160,4
T5,4,0,138,8
T6,5,1,50,2
T7,6,1,120,2
T8,7,1,32,2
T9,8,0,200,2
[45]
T1,0,0,64,4
T2,1,1,25,1
T3,2,0,200,3
T4,3,0,143,1
T5,4,1,55,2
T6,5,1,48,1
T7,6,0,156,2
T8,7,0,150,6
T9,8,0,66,2
[46]
T1,0,1,42,2
T2,1,1,150,6
T3,2,0,60,2
T4,3,1,50,2
T5,4,0,200,3
T6,5,0,64,4
T7,6,1,160,2
T8,7,1,65,2
T9,8,1,70,2
[47]
T1,0,0,200,5
T2,1,1,24,2
T3,2,0,195,19
T4,3,1,28,2
T5,4,1,119,3
T6,5,0,65,2
T7,6,0,91,3
T8,7,1,105,2
T9,8,0,168,7
[48]
T1,0,1,65,2
T2,1,1,54,2
T3,2,1,130,8
T4,3,1,36,2
T5,4,1,175,5
T6,5,1,175,9
T7,6,1,21,2
T8,7,1,56,2
T9,8,0,200,15
[49]
T1,0,1,84,1
T2,1,1,200,2
T3,2,0,168,6
T4,3,0,36,2
T5,4,1,140,2
T6,5,0,140,7
T7,6,1,40,2
T8,7,0,90,2
T9,8,0,185,5
[50]
T1,0,0,69,2
T2,1,1,200,4
T3,2,1,184,8
T4,3,1,153,5
T5,4,0,115,1
T6,5,1,60,1
T7,6,1,22,2
T8,7,0,60,1
T9,8,1,23,1
[51]
T1,0,1,200,12
T2,1,0,120,2
T3,2,0,108,4
T4,3,1,36,2
T5,4,0,56,3
T6,5,1,120,3
T7,6,0,180,5
T8,7,0,175,2
T9,8,1,24,2
[52]
T1,0,1,150,24
T2,1,0,136,3
T3,2,0,85,2
T4,3,0,170,1
T5,4,0,102,1
T6,5,0,200,1
T7,6,1,51,2
T8,7,0,69,1
T9,8,0,41,1
[53]
T1,0,0,51,3
T2,1,1,120,2
T3,2,1,135,3
T4,3,0,150,2
T5,4,1,76,3
T6,5,1,27,1
T7,6,1,200,12
T8,7,0,190,3
T9,8,0,70,1
[54]
T1,0,0,120,1
T2,1,1,200,3
T3,2,1,152,4
T4,3,1,90,9
T5,4,1,20,1
T6,5,1,96,1
T7,6,1,60,2
T8,7,0,180,7
T9,8,1,45,2
[55]
T1,0,0,80,1
T2,1,0,125,2
T3,2,0,48,2
T4,3,0,28,1
T5,4,1,196,2
T6,5,1,200,2
T7,6,1,98,1
T8,7,1,70,2
T9,8,1,175,29
[56]
T1,0,0,180,3
T2,1,0,53,4
T3,2,0,30,2
T4,3,0,90,2
T5,4,1,200,3
T6,5,1,60,4
T7,6,0,105,3
T8,7,1,55,2
T9,8,0,175,2
[57]
T1,0,0,117,1
T2,1,0,200,8
T3,2,1,70,4
T4,3,0,56,2
T5,4,0,37,2
T6,5,0,78,2
T7,6,0,160,14
T8,7,1,32,1
T9,8,0,150,2
[58]
T1,0,0,175,14
T2,1,1,123,3
T3,2,1,100,4
T4,3,1,32,2
T5,4,1,56,2
T6,5,1,75,2
T7,6,0,200,7
T8,7,1,30,1
T9,8,1,175,2
[59]
T1,0,1,36,2
T2,1,0,156,10
T3,2,0,120,2
T4,3,1,120,5
T5,4,0,24,2
T6,5,0,200,4
T7,6,1,150,9
T8,7,1,64,3
T9,8,1,70,2
[60]
T1,0,1,200,17
T2,1,1,72,2
T3,2,1,54,2
T4,3,1,90,6
T5,4,0,150,2
T6,5,0,195,1
T7,6,1,100,2
T8,7,0,32,2
T9,8,1,20,1
[61]
T1,0,1,135,6
T2,1,1,72,1
T3,2,1,175,2
T4,3,0,32,2
T5,4,0,192,1
T6,5,1,30,1
T7,6,1,84,2
T8,7,0,80,4
T9,8,1,200,14
[62]
T1,0,0,126,6
T2,1,1,200,1
T3,2,0,135,2
T4,3,1,66,5
T5,4,1,189,2
T6,5,1,108,4
T7,6,0,40,2
T8,7,1,150,2
T9,8,0,54,2
[63]
T1,0,0,140,9
T2,1,1,175,4
T3,2,1,38,2
T4,3,1,28,2
T5,4,1,190,6
T6,5,1,112,1
T7,6,0,120,7
T8,7,1,200,10
T9,8,0,84,1
[64]
T1,0,0,168,2
T2,1,0,110,13
T3,2,0,200,2
T4,3,1,168,2
T5,4,0,20,2
T6,5,0,63,2
T7,6,0,112,2
T8,7,1,32,1
T9,8,0,55,3
[65]
T1,0,0,60,5
T2,1,0,21,2
T3,2,0,150,2
T4,3,0,96,2
T5,4,0,37,2
T6,5,1,200,9
T7,6,1,126,1
T8,7,0,190,8
T9,8,0,144,6
[66]
T1,0,1,180,4
T2,1,0,24,2
T3,2,1,34,2
T4,3,0,175,3
T5,4,1,80,3
T6,5,0,200,6
T7,6,0,60,3
T8,7,0,105,4
T9,8,1,77,2
[67]
T1,0,1,170,3
T2,1,0,38,2
T3,2,0,170,19
T4,3,0,200,6
T5,4,0,45,1
T6,5,1,75,2
T7,6,1,95,2
T8,7,1,60,2
T9,8,0,72,4
[68]
T1,0,0,180,12
T2,1,1,180,23
T3,2,1,39,2
T4,3,0,117,3
T5,4,0,104,2
T6,5,0,57,2
T7,6,1,200,11
T8,7,0,31,2
T9,8,0,104,2
[69]
T1,0,1,72,2
T2,1,1,140,7
T3,2,0,189,4
T4,3,0,200,2
T5,4,1,63,1
T6,5,1,23,2
T7,6,0,190,10
T8,7,0,90,4
T9,8,1,24,2
[70]
T1,0,0,66,2
T2,1,1,135,2
T3,2,0,200,5
T4,3,1,198,18
T5,4,1,189,1
T6,5,0,126,2
T7,6,1,55,2
T8,7,0,46,3
T9,8,0,22,1
[71]
T1,0,0,200,3
T2,1,1,110,4
T3,2,0,80,3
T4,3,1,100,2
T5,4,0,190,13
T6,5,1,152,6
T7,6,1,60,2
T8,7,0,53,2
T9,8,0,45,2
[72]
T1,0,0,23,1
T2,1,0,54,2
T3,2,1,56,2
T4,3,1,200,2
T5,4,0,56,6
T6,5,0,156,4
T7,6,0,182,10
T8,7,1,45,2
T9,8,1,75,2
[73]
T1,0,1,23,2
T2,1,1,182,3
T3,2,0,110,2
T4,3,0,42,1
T5,4,0,175,7
T6,5,1,55,1
T7,6,1,200,2
T8,7,0,66,2
T9,8,0,60,1
[74]
T1,0,0,32,2
T2,1,0,84,1
T3,2,1,180,5
T4,3,1,21,1
T5,4,1,200,1
T6,5,1,140,7
T7,6,0,84,4
T8,7,1,168,4
T9,8,0,88,3
[75]
T1,0,1,198,16
T2,1,0,55,2
T3,2,0,168,9
T4,3,1,33,1
T5,4,0,140,2
T6,5,0,200,5
T7,6,0,88,2
T8,7,1,100,1
T9,8,0,50,1
[76]
T1,0,1,70,4
T2,1,0,64,2
T3,2,1,120,2
T4,3,1,182,2
T5,4,1,28,2
T6,5,0,200,3
T7,6,1,120,7
T8,7,0,168,8
T9,8,1,32,2
[77]
T1,0,1,66,2
T2,1,1,60,6
T3,2,1,27,2
T4,3,1,165,2
T5,4,1,147,4
T6,5,1,176,1
T7,6,0,60,2
T8,7,1,50,2
T9,8,0,200,2
[78]
T1,0,0,120,2
T2,1,0,43,6
T3,2,0,170,2
T4,3,1,36,2
T5,4,0,155,9
T6,5,1,93,1
T7,6,0,200,2
T8,7,1,68,1
T9,8,0,60,2
[79]
T1,0,1,47,1
T2,1,0,55,2
T3,2,0,60,4
T4,3,1,165,2
T5,4,0,165,1
T6,5,1,20,2
T7,6,0,127,2
T8,7,1,200,13
T9,8,1,127,6
[80]
T1,0,1,182,2
T2,1,1,168,14
T3,2,1,136,17
T4,3,0,40,2
T5,4,0,120,2
T6,5,0,140,1
T7,6,1,200,2
T8,7,1,30,2
T9,8,1,104,1
[81]
T1,0,1,200,9
T2,1,0,136,3
T3,2,1,70,2
T4,3,1,72,2
T5,4,1,153,13
T6,5,0,44,2
T7,6,1,85,2
T8,7,0,48,2
T9,8,0,153,5
[82]
T1,0,0,200,9
T2,1,0,140,4
T3,2,0,72,1
T4,3,0,189,1
T5,4,0,40,2
T6,5,0,120,4
T7,6,0,90,2
T8,7,1,180,6
T9,8,0,49,3
[83]
T1,0,1,75,2
T2,1,0,63,3
T3,2,1,200,9
T4,3,1,136,1
T5,4,1,25,1
T6,5,1,53,2
T7,6,0,170,3
T8,7,0,168,1
T9,8,0,72,3
[84]
T1,0,0,160,9
T2,1,1,69,2
T3,2,1,175,6
T4,3,1,80,1
T5,4,1,80,2
T6,5,1,22,1
T7,6,1,80,2
T8,7,1,50,2
T9,8,1,200,11
[85]
T1,0,1,200,2
T2,1,1,198,9
T3,2,1,24,2
T4,3,1,80,1
T5,4,1,44,2
T6,5,1,189,6
T7,6,1,84,9
T8,7,0,126,8
T9,8,1,99,1
[86]
T1,0,1,54,2
T2,1,1,48,1
T3,2,0,196,8
T4,3,1,135,6
T5,4,1,200,3
T6,5,1,70,3
T7,6,0,120,2
T8,7,0,189,2
T9,8,0,44,1
[87]
T1,0,0,200,9
T2,1,0,28,2
T3,2,0,190,5
T4,3,0,190,5
T5,4,1,76,2
T6,5,1,133,2
T7,6,0,75,1
T8,7,0,40,1
T9,8,0,98,7
[88]
T1,0,1,200,11
T2,1,1,75,1
T3,2,0,54,2
T4,3,1,150,9
T5,4,0,115,1
T6,5,0,25,2
T7,6,1,56,3
T8,7,1,175,9
T9,8,1,49,2
[89]
T1,0,1,39,2
T2,1,1,150,2
T3,2,1,76,5
T4,3,0,200,3
T5,4,0,150,4
T6,5,0,36,1
T7,6,0,145,3
T8,7,0,60,1
T9,8,0,72,4
[90]
T1,0,1,24,2
T2,1,0,168,2
T3,2,1,38,4
T4,3,1,120,2
T5,4,1,200,14
T6,5,0,160,2
T7,6,0,62,2
T8,7,1,105,4
T9,8,1,100,3
[91]
T1,0,1,75,4
T2,1,0,57,2
T3,2,1,200,2
T4,3,1,152,2
T5,4,0,165,15
T6,5,1,50,2
T7,6,0,32,1
T8,7,1,88,2
T9,8,1,57,1
[92]
T1,0,1,94,2
T2,1,0,28,2
T3,2,0,90,9
T4,3,0,56,1
T5,4,0,26,1
T6,5,0,168,5
T7,6,1,150,3
T8,7,0,90,1
T9,8,0,200,4
[93]
T1,0,1,115,2
T2,1,0,180,4
T3,2,1,184,2
T4,3,0,200,2
T5,4,1,120,6
T6,5,0,24,2
T7,6,1,26,1
T8,7,1,78,10
T9,8,0,60,2
[94]
T1,0,1,120,2
T2,1,1,38,1
T3,2,1,200,2
T4,3,1,143,1
T5,4,0,90,2
T6,5,1,156,3
T7,6,0,150,14
T8,7,0,80,5
T9,8,1,50,2
[95]
T1,0,1,150,4
T2,1,0,84,2
T3,2,0,175,2
T4,3,0,45,4
T5,4,0,82,1
T6,5,0,200,3
T7,6,1,21,1
T8,7,1,126,6
T9,8,0,90,1
[96]
T1,0,0,135,9
T2,1,0,140,6
T3,2,1,20,1
T4,3,0,168,2
T5,4,1,132,5
T6,5,0,176,2
T7,6,0,80,1
T8,7,1,200,9
T9,8,1,39,2
[97]
T1,0,1,84,1
T2,1,0,196,18
T3,2,1,53,1
T4,3,0,138,1
T5,4,1,69,1
T6,5,0,42,2
T7,6,0,105,3
T8,7,1,200,1
T9,8,1,175,13
[98]
T1,0,0,195,6
T2,1,0,100,2
T3,2,1,180,2
T4,3,0,60,3
T5,4,0,28,1
T6,5,0,90,1
T7,6,0,200,2
T8,7,0,115,2
T9,8,1,50,4
[99]
T1,0,1,40,3
T2,1,1,184,1
T3,2,1,200,2
T4,3,1,78,8
T5,4,0,36,2
T6,5,0,90,2
T7,6,0,78,2
T8,7,0,90,2
T9,8,0,180,4
[100]
T1,0,1,69,2
T2,1,1,60,1
T3,2,0,92,3
T4,3,1,200,3
T5,4,0,184,2
T6,5,1,22,2
T7,6,1,57,2
T8,7,1,184,23
T9,8,1,45,1
[101]
T1,0,0,90,8
T2,1,0,200,2
T3,2,1,160,8
T4,3,1,90,1
T5,4,1,192,5
T6,5,0,25,2
T7,6,1,116,2
T8,7,0,30,2
T9,8,1,60,3
[102]
T1,0,0,200,2
T2,1,1,117,15
T3,2,1,49,2
T4,3,1,75,2
T5,4,0,180,8
T6,5,1,38,2
T7,6,1,171,5
T8,7,1,78,2
T9,8,0,60,2
[103]
T1,0,1,200,1
T2,1,1,20,2
T3,2,0,45,1
T4,3,0,168,2
T5,4,1,70,2
T6,5,0,192,3
T7,6,0,96,2
T8,7,0,105,4
T9,8,1,55,6
[104]
T1,0,1,200,5
T2,1,1,180,17
T3,2,1,76,5
T4,3,0,38,2
T5,4,1,105,3
T6,5,0,171,1
T7,6,0,30,2
T8,7,1,114,2
T9,8,0,133,2
[105]
T1,0,1,135,10
T2,1,1,200,8
T3,2,0,65,2
T4,3,0,100,8
T5,4,0,143,5
T6,5,1,30,2
T7,6,1,180,2
T8,7,1,150,2
T9,8,0,43,1
[106]
T1,0,0,80,2
T2,1,1,84,1
T3,2,1,33,1
T4,3,1,96,2
T5,4,0,32,1
T6,5,1,189,1
T7,6,0,162,5
T8,7,0,200,16
T9,8,0,63,2
[107]
T1,0,1,80,2
T2,1,1,60,2
T3,2,0,84,2
T4,3,0,75,7
T5,4,0,26,2
T6,5,1,200,7
T7,6,0,182,6
T8,7,1,47,4
T9,8,0,195,2
[108]
T1,0,1,21,2
T2,1,0,69,1
T3,2,1,72,3
T4,3,1,50,2
T5,4,0,184,14
T6,5,0,66,2
T7,6,1,176,1
T8,7,1,132,6
T9,8,1,200,2
[109]
T1,0,0,175,9
T2,1,1,56,2
T3,2,1,75,2
T4,3,1,72,1
T5,4,1,36,1
T6,5,0,174,20
T7,6,1,200,4
T8,7,1,120,2
T9,8,0,20,2
[110]
T1,0,0,200,6
T2,1,1,25,1
T3,2,0,120,2
T4,3,1,80,2
T5,4,1,180,17
T6,5,0,52,2
T7,6,0,104,4
T8,7,0,152,4
T9,8,0,104,1
[111]
T1,0,1,20,1
T2,1,0,114,9
T3,2,0,200,9
T4,3,1,114,3
T5,4,1,168,3
T6,5,0,140,1
T7,6,0,43,2
T8,7,1,152,2
T9,8,0,135,2
[112]
T1,0,1,56,2
T2,1,1,125,3
T3,2,0,150,1
T4,3,1,200,6
T5,4,1,28,1
T6,5,1,75,5
T7,6,0,116,2
T8,7,0,25,2
T9,8,0,175,5
[113]
T1,0,0,200,2
T2,1,1,31,2
T3,2,0,168,7
T4,3,1,100,6
T5,4,1,195,3
T6,5,1,30,2
T7,6,1,90,3
T8,7,1,100,4
T9,8,1,108,5
[114]
T1,0,1,39,2
T2,1,1,168,2
T3,2,0,200,3
T4,3,1,126,7
T5,4,1,190,1
T6,5,1,112,1
T7,6,0,24,1
T8,7,0,80,4
T9,8,0,56,4
[115]
T1,0,1,200,3
T2,1,1,160,4
T3,2,0,56,2
T4,3,0,77,1
T5,4,0,42,2
T6,5,0,34,3
T7,6,0,192,3
T8,7,1,132,4
T9,8,1,66,2
[116]
T1,0,1,30,1
T2,1,0,84,4
T3,2,1,176,2
T4,3,0,110,1
T5,4,0,176,10
T6,5,1,56,2
T7,6,1,200,13
T8,7,1,140,5
T9,8,0,35,2
[117]
T1,0,1,42,2
T2,1,0,99,4
T3,2,1,200,2
T4,3,1,140,3
T5,4,0,33,2
T6,5,0,84,2
T7,6,1,196,7
T8,7,1,88,5
T9,8,0,154,5
[118]
T1,0,1,144,2
T2,1,1,200,5
T3,2,1,126,1
T4,3,1,180,1
T5,4,1,192,9
T6,5,1,75,2
T7,6,1,26,2
T8,7,1,112,1
T9,8,1,42,2
[119]
T1,0,0,50,2
T2,1,1,182,2
T3,2,0,84,1
T4,3,1,60,5
T5,4,0,182,1
T6,5,0,65,1
T7,6,0,112,5
T8,7,1,39,2
T9,8,0,200,1
[120]
T1,0,0,182,11
T2,1,1,70,2
T3,2,1,200,10
T4,3,1,52,2
T5,4,0,175,5
T6,5,0,65,2
T7,6,1,126,2
T8,7,1,21,1
T9,8,1,96,2
[121]
T1,0,1,99,3
T2,1,0,63,1
T3,2,0,176,17
T4,3,0,80,3
T5,4,0,200,5
T6,5,1,47,2
T7,6,0,160,2
T8,7,0,120,2
T9,8,0,20,2
[122]
T1,0,0,168,1
T2,1,0,75,2
T3,2,0,150,2
T4,3,0,54,2
T5,4,0,75,2
T6,5,0,42,4
T7,6,0,68,1
T8,7,1,32,2
T9,8,1,200,18
[123]
T1,0,1,117,11
T2,1,1,182,1
T3,2,1,50,2
T4,3,1,84,3
T5,4,0,195,4
T6,5,1,117,1
T7,6,0,200,3
T8,7,1,144,5
T9,8,1,35,1
[124]
T1,0,0,60,1
T2,1,0,54,2
T3,2,1,72,3
T4,3,0,189,10
T5,4,1,66,1
T6,5,0,168,2
T7,6,1,200,2
T8,7,1,75,4
T9,8,0,43,1
[125]
T1,0,1,200,7
T2,1,0,112,3
T3,2,1,80,2
T4,3,0,176,6
T5,4,1,54,2
T6,5,1,175,4
T7,6,1,30,2
T8,7,0,52,3
T9,8,1,60,2
[126]
T1,0,1,120,1
T2,1,1,72,6
T3,2,0,80,1
T4,3,0,90,5
T5,4,1,29,1
T6,5,1,152,7
T7,6,0,192,3
T8,7,0,200,2
T9,8,1,36,2
[127]
T1,0,1,100,2
T2,1,0,110,7
T3,2,0,150,2
T4,3,0,200,4
T5,4,0,120,1
T6,5,0,132,3
T7,6,0,184,3
T8,7,1,36,4
T9,8,1,26,2
[128]
T1,0,1,42,2
T2,1,0,60,2
T3,2,0,45,2
T4,3,1,60,1
T5,4,1,90,7
T6,5,0,77,3
T7,6,1,176,2
T8,7,1,180,5
T9,8,0,200,13
[129]
T1,0,1,200,4
T2,1,0,128,2
T3,2,1,180,1
T4,3,1,110,2
T5,4,1,165,23
T6,5,0,90,4
T7,6,0,38,2
T8,7,1,30,2
T9,8,0,72,2
[130]
T1,0,1,168,7
T2,1,0,200,2
T3,2,1,150,2
T4,3,0,102,1
T5,4,1,85,2
T6,5,1,102,7
T7,6,0,25,1
T8,7,1,120,3
T9,8,1,30,1
[131]
T1,0,1,29,1
T2,1,1,200,2
T3,2,0,100,3
T4,3,1,116,2
T5,4,0,174,4
T6,5,0,160,10
T7,6,1,105,2
T8,7,0,48,2
T9,8,0,70,5
[132]
T1,0,0,200,5
T2,1,0,160,8
T3,2,1,96,2
T4,3,0,50,2
T5,4,0,150,2
T6,5,0,44,4
T7,6,0,102,3
T8,7,1,96,3
T9,8,1,85,3
[133]
T1,0,1,56,2
T2,1,1,168,1
T3,2,1,24,2
T4,3,0,140,11
T5,4,1,95,9
T6,5,0,76,1
T7,6,0,23,2
T8,7,1,200,2
T9,8,0,171,4
[134]
T1,0,0,50,1
T2,1,0,47,1
T3,2,1,195,2
T4,3,0,120,10
T5,4,0,182,4
T6,5,0,96,5
T7,6,0,130,3
T8,7,0,200,1
T9,8,1,63,2
[135]
T1,0,0,63,3
T2,1,0,135,2
T3,2,0,200,5
T4,3,1,175,6
T5,4,1,50,2
T6,5,1,102,3
T7,6,1,39,2
T8,7,1,90,1
T9,8,0,189,18
[136]
