num_task_per_taskset=9
num_taskset=500
//ID,Priority,Offset,Period,Execution Time
[1]
T8,7,0,60,2
T9,8,0,105,4
[16]
T1,0,1,27,2
T2,1,1,75,2
T3,2,0,120,6
T4,3,0,75,3
T5,4,0,55,2
T6,5,0,200,22
T7,6,1,27,1
T8,7,1,175,4
T9,8,1,168,2
[17]
T1,0,0,90,2
T2,1,0,60,6
T3,2,0,112,2
T4,3,1,175,7
T5,4,0,44,2
T6,5,1,175,7
T7,6,0,38,1
T8,7,1,200,19
T9,8,1,84,1
[18]
T1,0,1,200,2
T2,1,1,168,2
T3,2,1,95,2
T4,3,0,48,7
T5,4,1,47,1
T6,5,1,190,7
T7,6,1,72,1
T8,7,0,76,4
T9,8,1,84,3
[19]
T1,0,1,200,29
T2,1,0,66,3
T3,2,1,80,5
T4,3,1,25,2
T5,4,0,81,2
T6,5,0,40,2
T7,6,1,165,2
T8,7,1,135,4
T9,8,1,165,5
[20]
T1,0,0,56,3
T2,1,1,35,1
T3,2,1,100,11
T4,3,1,38,2
T5,4,0,190,4
T6,5,0,200,2
T7,6,0,57,2
T8,7,0,160,12
T9,8,0,63,3
[21]
T1,0,1,200,16
T2,1,0,96,3
T3,2,0,34,2
T4,3,0,62,4
T5,4,1,50,5
T6,5,0,155,2
T7,6,1,80,2
T8,7,0,130,8
T9,8,0,195,2
[22]
T1,0,1,100,2
T2,1,1,21,3
T3,2,0,180,11
T4,3,1,140,8
T5,4,1,140,2
T6,5,1,91,2
T7,6,1,189,6
T8,7,1,200,6
T9,8,0,34,2
[23]
T1,0,1,100,2
T2,1,0,40,2
T3,2,0,200,6
T4,3,0,143,4
T5,4,1,90,4
T6,5,1,156,5
T7,6,1,135,11
T8,7,0,165,24
T9,8,0,22,2
[24]
T1,0,1,132,5
T2,1,1,132,3
T3,2,1,54,1
T4,3,0,99,3
T5,4,1,189,9
T6,5,1,36,2
T7,6,1,66,3
T8,7,0,200,24
T9,8,1,175,3
[25]
T1,0,1,111,5
T2,1,0,80,2
T3,2,0,150,2
T4,3,0,54,9
T5,4,0,44,2
T6,5,1,148,5
T7,6,1,108,1
T8,7,0,200,8
T9,8,0,37,1
[26]
T1,0,0,72,2
T2,1,1,105,2
T3,2,1,28,2
T4,3,0,165,1
T5,4,0,35,1
T6,5,1,198,6
T7,6,0,88,10
T8,7,1,200,20
T9,8,0,105,5
[27]
T1,0,0,90,7
T2,1,0,168,7
T3,2,0,200,2
T4,3,1,117,2
T5,4,0,36,2
T6,5,1,168,4
T7,6,0,126,5
T8,7,0,42,2
T9,8,1,72,12
[28]
T1,0,1,132,2
T2,1,1,69,5
T3,2,1,30,2
T4,3,1,80,2
T5,4,0,165,11
T6,5,0,35,2
T7,6,1,200,15
T8,7,1,115,2
T9,8,1,200,19
[29]
T1,0,1,136,15
T2,1,0,104,5
T3,2,0,33,2
T4,3,1,150,3
T5,4,0,50,5
T6,5,0,65,1
T7,6,0,100,4
T8,7,0,150,1
T9,8,1,200,1
[30]
T1,0,1,120,3
T2,1,0,60,2
T3,2,1,200,9
T4,3,1,150,1
T5,4,1,77,1
T6,5,1,24,2
T7,6,1,38,2
T8,7,0,175,8
T9,8,1,132,1
[31]
T1,0,0,50,1
T2,1,0,200,8
T3,2,0,140,15
T4,3,0,168,7
T5,4,1,150,2
T6,5,0,91,2
T7,6,1,56,2
T8,7,1,33,4
T9,8,0,128,1
[32]
T1,0,0,200,2
T2,1,0,195,30
T3,2,0,70,2
T4,3,1,125,3
T5,4,0,26,1
T6,5,0,45,2
T7,6,1,75,1
T8,7,0,182,13
T9,8,1,65,1
[33]
T1,0,0,108,2
T2,1,1,150,13
T3,2,0,95,1
T4,3,0,200,4
T5,4,0,168,3
T6,5,0,46,7
T7,6,0,54,1
T8,7,0,36,2
T9,8,1,140,2
[34]
T1,0,1,182,8
T2,1,0,26,1
T3,2,1,126,9
T4,3,0,189,2
T5,4,0,45,2
T6,5,1,200,3
T7,6,0,75,1
T8,7,1,135,9
T9,8,0,65,6
[35]
T1,0,0,66,3
T2,1,0,144,4
T3,2,1,154,2
T4,3,1,140,1
T5,4,1,72,6
T6,5,1,24,1
T7,6,0,33,3
T8,7,1,200,1
T9,8,1,189,5
[36]
T1,0,0,30,2
T2,1,0,176,3
T3,2,0,77,1
T4,3,1,200,29
T5,4,1,168,4
T6,5,1,99,5
T7,6,0,22,1
T8,7,1,112,7
T9,8,1,66,2
[37]
T1,0,1,32,3
T2,1,1,126,3
T3,2,1,21,2
T4,3,1,195,6
T5,4,1,72,2
T6,5,1,96,7
T7,6,0,195,1
T8,7,1,200,3
T9,8,1,126,6
[38]
T1,0,1,100,7
T2,1,0,70,2
T3,2,0,200,5
T4,3,0,32,2
T5,4,0,180,2
T6,5,1,35,1
T7,6,0,105,10
T8,7,0,180,19
T9,8,1,106,2
[39]
T1,0,0,144,14
T2,1,0,104,5
T3,2,1,43,2
T4,3,0,182,11
T5,4,1,105,8
T6,5,0,70,4
T7,6,0,180,1
T8,7,1,39,2
T9,8,1,200,2
[40]
T1,0,0,150,6
T2,1,0,75,1
T3,2,0,35,1
T4,3,1,105,2
T5,4,1,100,4
T6,5,1,80,2
T7,6,1,200,4
T8,7,1,53,2
T9,8,0,175,23
[41]
T1,0,1,24,2
T2,1,1,91,7
T3,2,1,96,2
T4,3,0,100,6
T5,4,1,39,3
T6,5,1,195,3
T7,6,1,78,6
T8,7,0,200,1
T9,8,0,168,1
[42]
T1,0,0,200,4
T2,1,0,70,2
T3,2,1,174,2
T4,3,0,126,11
T5,4,1,116,2
T6,5,0,33,4
T7,6,1,24,1
T8,7,1,174,9
T9,8,1,100,2
[43]
T1,0,1,200,1
T2,1,0,38,1
T3,2,1,166,4
T4,3,1,100,3
T5,4,0,150,9
T6,5,1,30,1
T7,6,0,60,2
T8,7,0,108,5
T9,8,1,83,7
[44]
T1,0,0,50,2
T2,1,0,128,4
T3,2,1,198,2
T4,3,0,135,2
T5,4,0,200,10
T6,5,1,39,5
T7,6,0,120,4
T8,7,0,198,4
T9,8,0,54,2
[45]
T1,0,1,154,3
T2,1,1,24,1
T3,2,0,200,4
T4,3,1,72,2
T5,4,1,55,2
T6,5,1,108,12
T7,6,1,180,2
T8,7,0,51,3
T9,8,1,108,7
[46]
T1,0,1,42,2
T2,1,0,190,14
T3,2,0,200,5
T4,3,0,140,11
T5,4,1,96,1
T6,5,1,171,15
T7,6,0,114,5
T8,7,1,76,1
T9,8,1,41,2
[47]
T1,0,0,200,5
T2,1,1,195,2
T3,2,1,48,2
T4,3,1,24,2
T5,4,0,168,42
T6,5,0,104,2
T7,6,0,125,3
T8,7,0,80,1
T9,8,1,130,1
[48]
T1,0,0,75,1
T2,1,0,76,2
T3,2,0,180,36
T4,3,0,40,2
T5,4,0,27,2
T6,5,1,112,9
T7,6,0,144,5
T8,7,1,200,2
T9,8,0,152,2
[49]
T1,0,1,96,1
T2,1,1,130,2
T3,2,0,22,2
T4,3,1,42,9
T5,4,0,160,2
T6,5,1,200,3
T7,6,1,104,5
T8,7,1,160,4
T9,8,1,65,3
[50]
T1,0,1,200,9
T2,1,1,30,2
T3,2,1,20,2
T4,3,1,140,2
T5,4,0,136,2
T6,5,0,98,2
T7,6,0,175,16
T8,7,1,150,24
T9,8,1,102,1
[51]
T1,0,1,175,15
T2,1,1,64,2
T3,2,0,49,2
T4,3,0,40,3
T5,4,0,125,1
T6,5,0,120,2
T7,6,0,200,2
T8,7,1,125,3
T9,8,0,180,22
[52]
T1,0,0,200,2
T2,1,1,152,2
T3,2,1,57,2
T4,3,0,28,1
T5,4,0,100,3
T6,5,0,52,3
T7,6,0,76,2
T8,7,0,130,1
T9,8,1,190,39
[53]
T1,0,0,84,5
T2,1,0,160,1
T3,2,1,160,1
T4,3,1,128,1
T5,4,1,28,1
T6,5,1,200,9
T7,6,0,53,2
T8,7,0,64,9
T9,8,0,104,3
[54]
T1,0,1,198,12
T2,1,0,90,4
T3,2,1,44,5
T4,3,1,65,2
T5,4,0,180,2
T6,5,1,45,2
T7,6,0,120,4
T8,7,0,65,2
T9,8,0,200,11
[55]
T1,0,0,100,2
T2,1,0,154,30
T3,2,0,33,2
T4,3,0,22,2
T5,4,1,140,6
T6,5,0,200,15
T7,6,0,75,2
T8,7,0,180,1
T9,8,1,88,3
[56]
T1,0,1,194,5
T2,1,0,200,12
T3,2,0,176,9
T4,3,0,88,6
T5,4,0,80,1
T6,5,1,32,2
T7,6,1,110,4
T8,7,1,40,2
T9,8,1,97,8
[57]
T1,0,0,93,1
T2,1,0,168,2
T3,2,0,36,2
T4,3,1,44,1
T5,4,1,84,2
T6,5,1,140,18
T7,6,0,200,2
T8,7,0,175,9
T9,8,0,112,15
[58]
T1,0,1,126,3
T2,1,1,24,1
T3,2,0,60,5
T4,3,0,31,2
T5,4,0,190,7
T6,5,1,200,1
T7,6,0,63,1
T8,7,0,171,7
T9,8,1,112,5
[59]
T1,0,0,57,6
T2,1,0,152,2
T3,2,0,200,15
T4,3,0,120,1
T5,4,1,172,14
T6,5,1,48,3
T7,6,1,86,2
T8,7,0,114,2
T9,8,0,40,2
[60]
T1,0,1,192,2
T2,1,0,140,9
T3,2,0,23,2
T4,3,0,200,17
T5,4,1,56,1
T6,5,0,24,2
T7,6,0,80,1
T8,7,0,84,3
T9,8,0,165,8
[61]
T1,0,0,85,2
T2,1,1,200,16
T3,2,1,153,5
T4,3,1,136,5
T5,4,1,160,3
T6,5,0,53,2
T7,6,1,21,2
T8,7,1,140,2
T9,8,1,70,11
[62]
T1,0,1,200,12
T2,1,1,171,6
T3,2,1,36,2
T4,3,1,112,2
T5,4,0,90,5
T6,5,1,72,2
T7,6,1,150,7
T8,7,1,80,6
T9,8,1,42,1
[63]
T1,0,0,84,8
T2,1,1,36,2
T3,2,1,85,2
T4,3,1,187,19
T5,4,0,55,1
T6,5,0,105,1
T7,6,1,150,1
T8,7,1,200,10
T9,8,0,50,3
[64]
T1,0,0,84,2
T2,1,0,150,2
T3,2,1,51,1
T4,3,0,45,5
T5,4,1,80,3
T6,5,0,170,3
T7,6,1,200,24
T8,7,0,75,1
T9,8,0,136,6
[65]
T1,0,1,40,2
T2,1,1,91,8
T3,2,0,156,16
T4,3,0,156,9
T5,4,0,200,6
T6,5,1,96,2
T7,6,0,104,1
T8,7,0,44,1
T9,8,0,72,1
[66]
T1,0,0,110,8
T2,1,1,165,3
T3,2,1,55,2
T4,3,1,22,2
T5,4,0,132,5
T6,5,0,22,2
T7,6,0,200,11
T8,7,1,187,1
T9,8,1,102,8
[67]
T1,0,1,195,21
T2,1,0,80,5
T3,2,0,48,1
T4,3,0,182,2
T5,4,1,200,8
T6,5,1,135,3
T7,6,0,91,2
T8,7,1,104,6
T9,8,1,21,2
[68]
T1,0,0,140,7
T2,1,1,200,2
T3,2,1,70,2
T4,3,1,168,4
T5,4,0,120,10
T6,5,1,195,2
T7,6,1,125,2
T8,7,0,36,1
T9,8,0,30,4
[69]
T1,0,1,200,2
T2,1,1,110,8
T3,2,0,160,2
T4,3,0,165,2
T5,4,0,24,1
T6,5,1,75,1
T7,6,0,56,8
T8,7,0,21,1
T9,8,1,72,2
[70]
T1,0,0,108,13
T2,1,1,125,3
T3,2,0,150,3
T4,3,1,155,9
T5,4,0,120,7
T6,5,1,135,1
T7,6,1,200,3
T8,7,0,45,2
T9,8,0,33,2
[71]
T1,0,1,154,2
T2,1,0,200,10
T3,2,1,66,3
T4,3,0,120,13
T5,4,0,46,2
T6,5,1,66,4
T7,6,1,66,1
T8,7,1,182,11
T9,8,1,44,1
[72]
T1,0,0,200,13
T2,1,1,189,3
T3,2,0,108,1
T4,3,1,126,9
T5,4,0,54,2
T6,5,0,36,1
T7,6,0,25,2
T8,7,1,150,22
T9,8,1,60,2
[73]
T1,0,0,125,14
T2,1,1,200,12
T3,2,1,88,1
T4,3,1,150,1
T5,4,1,33,2
T6,5,0,48,2
T7,6,0,77,3
T8,7,0,150,5
T9,8,0,110,3
[74]
T1,0,0,45,1
T2,1,0,160,3
T3,2,0,44,3
T4,3,1,156,2
T5,4,1,200,13
T6,5,1,130,1
T7,6,0,144,11
T8,7,1,128,3
T9,8,1,72,5
[75]
T1,0,0,21,2
T2,1,1,56,2
T3,2,1,20,2
T4,3,0,200,1
T5,4,0,78,3
T6,5,0,63,2
T7,6,0,195,12
T8,7,1,180,9
T9,8,0,80,2
[76]
T1,0,1,200,14
T2,1,0,155,6
T3,2,0,102,1
T4,3,0,32,2
T5,4,1,60,4
T6,5,0,155,2
T7,6,1,31,2
T8,7,0,102,8
T9,8,1,120,4
[77]
T1,0,1,195,7
T2,1,0,80,7
T3,2,0,56,2
T4,3,0,32,3
T5,4,0,35,2
T6,5,0,144,4
T7,6,1,200,3
T8,7,1,168,2
T9,8,0,90,5
[78]
T1,0,1,200,13
T2,1,0,75,2
T3,2,0,171,2
T4,3,1,30,2
T5,4,0,120,9
T6,5,0,192,5
T7,6,0,57,2
T8,7,1,128,9
T9,8,0,40,2
[79]
T1,0,1,85,1
T2,1,1,25,2
T3,2,1,23,2
T4,3,0,85,2
T5,4,0,136,2
T6,5,1,63,2
T7,6,0,170,11
T8,7,0,150,8
T9,8,0,200,8
[80]
T1,0,0,100,4
T2,1,1,87,3
T3,2,0,150,17
T4,3,1,168,6
T5,4,1,200,12
T6,5,0,126,5
T7,6,1,60,2
T8,7,0,23,2
T9,8,1,24,2
[81]
T1,0,0,41,2
T2,1,1,32,2
T3,2,1,140,12
T4,3,1,200,5
T5,4,0,192,4
T6,5,0,105,6
T7,6,0,128,4
T8,7,1,192,18
T9,8,1,112,2
[82]
T1,0,1,143,2
T2,1,1,84,2
T3,2,0,65,12
T4,3,1,150,2
T5,4,0,165,11
T6,5,0,70,1
T7,6,0,200,3
T8,7,1,54,2
T9,8,0,24,2
[83]
T1,0,1,104,7
T2,1,1,185,11
T3,2,1,25,2
T4,3,1,72,1
T5,4,0,104,1
T6,5,0,200,5
T7,6,1,180,22
T8,7,0,74,1
T9,8,0,53,2
[84]
T1,0,0,153,5
T2,1,0,110,3
T3,2,1,75,8
T4,3,0,68,1
T5,4,1,30,2
T6,5,1,41,3
T7,6,0,200,2
T8,7,0,100,2
T9,8,1,176,2
[85]
T1,0,0,156,3
T2,1,1,176,3
T3,2,1,100,7
T4,3,1,120,2
T5,4,0,90,2
T6,5,1,45,3
T7,6,0,99,5
T8,7,1,200,24
T9,8,1,39,2
[86]
T1,0,1,56,3
T2,1,0,100,4
T3,2,1,120,3
T4,3,0,90,2
T5,4,1,171,2
T6,5,1,200,1
T7,6,1,48,9
T8,7,0,45,2
T9,8,1,171,2
[87]
T1,0,0,45,1
T2,1,0,56,3
T3,2,0,109,5
T4,3,0,200,14
T5,4,1,175,11
T6,5,1,24,1
T7,6,0,75,2
T8,7,1,168,10
T9,8,0,80,2
[88]
T1,0,0,33,2
T2,1,0,57,2
T3,2,0,200,14
T4,3,1,125,8
T5,4,0,160,6
T6,5,0,25,2
T7,6,1,72,2
T8,7,1,120,11
T9,8,0,150,5
[89]
T1,0,1,75,4
T2,1,0,40,4
T3,2,0,165,14
T4,3,0,90,4
T5,4,0,200,2
T6,5,1,90,1
T7,6,1,150,1
T8,7,0,78,1
T9,8,0,43,2
[90]
T1,0,0,48,3
T2,1,1,200,21
T3,2,1,54,2
T4,3,1,195,2
T5,4,1,100,4
T6,5,0,150,2
T7,6,1,27,2
T8,7,1,80,5
T9,8,1,108,1
[91]
T1,0,1,196,24
T2,1,0,200,9
T3,2,1,65,2
T4,3,1,21,2
T5,4,0,104,5
T6,5,1,147,3
T7,6,1,156,4
T8,7,0,120,5
T9,8,1,51,2
[92]
T1,0,1,112,12
T2,1,0,29,2
T3,2,1,77,1
T4,3,1,90,2
T5,4,1,154,14
T6,5,0,21,1
T7,6,0,200,6
T8,7,1,54,1
T9,8,0,176,3
[93]
T1,0,0,200,1
T2,1,0,100,6
T3,2,1,54,2
T4,3,0,70,2
T5,4,0,171,2
T6,5,0,180,4
T7,6,0,31,1
T8,7,1,50,5
T9,8,1,90,7
[94]
T1,0,1,200,4
T2,1,1,26,1
T3,2,1,192,7
T4,3,1,21,2
T5,4,0,80,5
T6,5,0,56,6
T7,6,1,112,2
T8,7,0,76,1
T9,8,0,168,7
[95]
T1,0,1,150,6
T2,1,1,24,1
T3,2,1,180,1
T4,3,1,23,2
T5,4,1,200,40
T6,5,0,88,2
T7,6,0,69,2
T8,7,1,88,1
T9,8,1,72,2
[96]
T1,0,0,60,4
T2,1,0,35,2
T3,2,1,165,3
T4,3,1,200,22
T5,4,1,41,3
T6,5,0,90,3
T7,6,1,132,2
T8,7,1,160,1
T9,8,1,66,2
[97]
T1,0,0,132,7
T2,1,1,170,2
T3,2,0,175,17
T4,3,1,102,2
T5,4,1,200,2
T6,5,1,140,10
T7,6,1,55,4
T8,7,0,35,2
T9,8,1,21,2
[98]
T1,0,0,84,2
T2,1,0,60,1
T3,2,1,24,2
T4,3,1,200,4
T5,4,0,42,4
T6,5,1,147,4
T7,6,0,162,18
T8,7,0,100,4
T9,8,1,140,3
[99]
T1,0,1,128,2
T2,1,1,200,11
T3,2,1,41,2
T4,3,1,195,29
T5,4,0,78,2
T6,5,1,30,2
T7,6,0,84,2
T8,7,1,192,5
T9,8,1,104,9
[100]
T1,0,1,81,2
T2,1,0,189,6
T3,2,1,200,12
T4,3,1,72,5
T5,4,0,168,12
T6,5,1,36,2
T7,6,0,120,1
T8,7,1,33,1
T9,8,0,96,7
[101]
T1,0,0,200,9
T2,1,1,76,5
T3,2,1,30,2
T4,3,1,100,2
T5,4,0,80,3
T6,5,0,53,4
T7,6,1,152,3
T8,7,0,164,1
T9,8,0,95,8
[102]
T1,0,0,175,2
T2,1,0,102,2
T3,2,0,70,2
T4,3,1,41,4
T5,4,0,200,10
T6,5,1,56,3
T7,6,1,175,11
T8,7,1,80,2
T9,8,1,36,2
[103]
T1,0,0,110,5
T2,1,0,90,2
T3,2,0,200,5
T4,3,0,63,3
T5,4,1,154,5
T6,5,1,46,2
T7,6,0,49,1
T8,7,1,168,5
T9,8,0,98,14
[104]
T1,0,0,200,10
T2,1,1,102,2
T3,2,1,78,1
T4,3,1,91,7
T5,4,1,140,4
T6,5,0,156,3
T7,6,0,195,10
T8,7,1,52,3
T9,8,1,39,1
[105]
T1,0,1,200,18
T2,1,0,54,1
T3,2,1,180,3
T4,3,1,76,2
T5,4,0,120,6
T6,5,0,150,5
T7,6,0,57,3
T8,7,1,20,2
T9,8,0,32,2
[106]
T1,0,1,200,2
T2,1,0,33,2
T3,2,1,175,3
T4,3,0,168,4
T5,4,0,56,8
T6,5,0,30,1
T7,6,1,79,8
T8,7,0,126,3
T9,8,1,79,2
[107]
T1,0,1,56,2
T2,1,0,54,12
T3,2,1,162,6
T4,3,0,50,2
T5,4,1,135,1
T6,5,0,192,7
T7,6,0,49,2
T8,7,1,135,5
T9,8,0,200,3
[108]
T1,0,0,185,11
T2,1,1,200,5
T3,2,1,185,1
T4,3,0,70,2
T5,4,0,70,7
T6,5,1,76,7
T7,6,0,133,2
T8,7,1,22,1
T9,8,1,50,1
[109]
T1,0,1,180,3
T2,1,1,171,2
T3,2,1,42,2
T4,3,0,200,2
T5,4,1,95,2
T6,5,1,38,2
T7,6,1,133,24
T8,7,0,105,2
T9,8,1,100,5
[110]
T1,0,1,200,7
T2,1,0,77,3
T3,2,1,175,9
T4,3,1,150,2
T5,4,0,33,2
T6,5,1,140,2
T7,6,0,90,5
T8,7,0,125,4
T9,8,0,52,3
[111]
T1,0,1,200,1
T2,1,0,25,1
T3,2,0,132,4
T4,3,0,110,2
T5,4,1,90,3
T6,5,0,165,17
T7,6,0,53,1
T8,7,0,126,3
T9,8,1,160,17
[112]
T1,0,0,60,1
T2,1,0,23,1
T3,2,1,200,3
T4,3,0,75,1
T5,4,0,64,2
T6,5,1,160,2
T7,6,1,51,4
T8,7,0,168,16
T9,8,0,64,2
[113]
T1,0,0,58,1
T2,1,1,174,3
T3,2,1,120,1
T4,3,1,47,2
T5,4,0,200,5
T6,5,0,150,6
T7,6,0,100,6
T8,7,0,74,7
T9,8,0,29,1
[114]
T1,0,0,100,7
T2,1,1,46,1
T3,2,0,200,6
T4,3,0,78,2
T5,4,0,185,1
T6,5,0,65,2
T7,6,1,74,2
T8,7,0,48,6
T9,8,0,195,10
[115]
T1,0,0,56,1
T2,1,1,81,2
T3,2,0,31,6
T4,3,1,175,2
T5,4,1,180,2
T6,5,0,96,3
T7,6,1,50,2
T8,7,1,200,13
T9,8,1,64,2
[116]
T1,0,1,165,13
T2,1,1,105,2
T3,2,0,200,2
T4,3,1,66,1
T5,4,0,90,5
T6,5,0,105,14
T7,6,1,21,2
T8,7,0,198,11
T9,8,0,48,2
[117]
T1,0,1,195,2
T2,1,1,80,1
T3,2,0,200,10
T4,3,1,105,3
T5,4,0,156,2
T6,5,0,63,2
T7,6,1,51,13
T8,7,1,126,2
T9,8,1,45,2
[118]
T1,0,1,70,4
T2,1,1,90,10
T3,2,1,35,2
T4,3,0,195,2
T5,4,1,200,11
T6,5,0,104,3
T7,6,1,26,1
T8,7,0,156,6
T9,8,1,117,4
[119]
T1,0,1,130,3
T2,1,1,33,4
T3,2,0,70,2
T4,3,0,44,3
T5,4,1,165,3
T6,5,0,195,15
T7,6,0,200,2
T8,7,1,140,5
T9,8,0,77,1
[120]
T1,0,1,132,8
T2,1,0,176,5
T3,2,1,51,2
T4,3,0,60,2
T5,4,0,200,20
T6,5,1,66,1
T7,6,1,168,3
T8,7,0,20,2
T9,8,0,110,8
[121]
T1,0,1,105,1
T2,1,1,90,3
T3,2,1,22,2
T4,3,0,200,3
T5,4,1,165,12
T6,5,1,125,2
T7,6,0,44,1
T8,7,1,75,10
T9,8,0,180,8
[122]
T1,0,1,60,5
T2,1,0,198,2
T3,2,1,88,2
T4,3,1,200,10
T5,4,0,64,4
T6,5,1,55,5
T7,6,1,192,9
T8,7,1,24,2
T9,8,0,31,2
[123]
T1,0,0,135,8
T2,1,0,88,10
T3,2,1,88,2
T4,3,0,84,2
T5,4,1,200,3
T6,5,1,175,13
T7,6,1,176,3
T8,7,0,25,1
T9,8,1,38,2
[124]
T1,0,1,200,19
T2,1,0,132,23
T3,2,1,165,2
T4,3,1,135,3
T5,4,1,110,1
T6,5,1,35,2
T7,6,1,56,2
T8,7,0,165,7
T9,8,0,41,2
[125]
T1,0,1,135,10
T2,1,0,144,9
T3,2,0,135,14
T4,3,0,112,5
T5,4,1,176,1
T6,5,0,36,1
T7,6,0,200,8
T8,7,1,53,2
T9,8,1,165,1
[126]
T1,0,1,90,3
T2,1,1,200,4
T3,2,1,132,1
T4,3,0,72,9
T5,4,0,160,4
T6,5,0,24,2
T7,6,1,50,3
T8,7,0,154,5
T9,8,0,77,3
[127]
T1,0,1,84,7
T2,1,1,88,10
T3,2,1,200,5
T4,3,0,132,5
T5,4,0,150,1
T6,5,1,63,1
T7,6,0,168,1
T8,7,0,30,1
T9,8,0,24,2
[128]
T1,0,0,51,3
T2,1,1,150,8
T3,2,1,200,1
T4,3,1,81,1
T5,4,1,152,2
T6,5,1,72,7
T7,6,0,114,2
T8,7,1,114,7
T9,8,0,36,1
[129]
T1,0,0,156,5
T2,1,0,36,2
T3,2,0,91,2
T4,3,1,45,2
T5,4,1,104,5
T6,5,0,104,6
T7,6,1,200,2
T8,7,1,180,1
T9,8,1,90,12
[130]
T1,0,1,200,15
T2,1,0,77,2
T3,2,0,49,1
T4,3,1,24,2
T5,4,0,88,3
T6,5,0,98,11
T7,6,1,168,4
T8,7,1,66,2
T9,8,0,165,9
[131]
T1,0,0,200,6
T2,1,1,39,1
T3,2,0,80,2
T4,3,0,170,24
T5,4,0,148,2
T6,5,1,120,2
T7,6,0,75,5
T8,7,1,68,4
T9,8,1,30,2
[132]
T1,0,0,150,2
T2,1,0,136,10
T3,2,0,54,2
T4,3,0,27,1
T5,4,0,150,31
T6,5,0,125,2
T7,6,1,144,2
T8,7,1,42,2
T9,8,1,200,4
[133]
T1,0,1,144,18
T2,1,1,24,2
T3,2,1,56,3
T4,3,1,160,2
T5,4,0,200,4
T6,5,1,171,3
T7,6,1,57,2
T8,7,1,57,1
T9,8,1,20,2
[134]
T1,0,0,112,9
T2,1,1,96,2
T3,2,1,176,1
T4,3,1,35,4
T5,4,0,200,4
T6,5,0,168,4
T7,6,0,132,2
T8,7,1,120,3
T9,8,1,24,1
[135]
T1,0,1,50,2
T2,1,0,120,2
T3,2,1,24,2
T4,3,1,156,1
T5,4,1,200,6
T6,5,0,70,2
T7,6,0,195,7
T8,7,0,108,19
T9,8,0,91,2
[136]
