num_task_per_taskset=9
num_taskset=500
//ID,Priority,Offset,Period,Execution Time
[1]
T5,4,1,176,20
T6,5,1,200,3
T7,6,0,88,1
T8,7,1,25,2
T9,8,0,198,18
[14]
T1,0,1,51,2
T2,1,0,84,4
T3,2,0,170,41
T4,3,1,30,2
T5,4,0,200,10
T6,5,1,60,2
T7,6,1,160,3
T8,7,0,64,2
T9,8,0,105,11
[15]
T1,0,0,44,2
T2,1,0,50,2
T3,2,0,70,2
T4,3,0,66,2
T5,4,0,165,2
T6,5,1,56,6
T7,6,1,200,48
T8,7,1,75,2
T9,8,0,187,20
[16]
T1,0,1,80,1
T2,1,0,200,3
T3,2,0,130,3
T4,3,1,70,4
T5,4,1,175,15
T6,5,1,176,12
T7,6,0,40,8
T8,7,1,55,3
T9,8,0,41,1
[17]
T1,0,1,200,2
T2,1,0,175,10
T3,2,0,152,10
T4,3,0,92,5
T5,4,1,92,2
T6,5,0,39,9
T7,6,1,140,2
T8,7,1,38,2
T9,8,0,92,10
[18]
T1,0,0,35,1
T2,1,1,100,1
T3,2,1,160,30
T4,3,1,168,6
T5,4,1,56,2
T6,5,1,80,2
T7,6,0,92,15
T8,7,1,200,18
T9,8,1,41,2
[19]
T1,0,0,56,7
T2,1,1,28,2
T3,2,1,195,2
T4,3,0,28,1
T5,4,1,126,1
T6,5,0,200,2
T7,6,0,130,29
T8,7,1,70,1
T9,8,1,175,1
[20]
T1,0,0,200,46
T2,1,1,66,2
T3,2,0,165,18
T4,3,1,42,2
T5,4,1,42,2
T6,5,0,150,4
T7,6,1,75,2
T8,7,0,78,5
T9,8,0,77,4
[21]
T1,0,1,91,8
T2,1,1,78,1
T3,2,1,128,21
T4,3,0,182,6
T5,4,0,70,2
T6,5,0,43,2
T7,6,0,40,6
T8,7,1,195,21
T9,8,0,200,1
[22]
T1,0,0,66,1
T2,1,1,66,6
T3,2,1,165,2
T4,3,1,51,1
T5,4,1,60,2
T6,5,0,198,4
T7,6,1,132,34
T8,7,0,26,2
T9,8,0,200,26
[23]
T1,0,0,182,25
T2,1,1,70,5
T3,2,0,72,4
T4,3,1,50,2
T5,4,0,180,25
T6,5,1,49,1
T7,6,0,120,7
T8,7,1,91,3
T9,8,0,200,2
[24]
T1,0,1,30,1
T2,1,1,120,5
T3,2,0,200,19
T4,3,1,90,10
T5,4,0,175,13
T6,5,0,72,3
T7,6,1,32,1
T8,7,1,175,19
T9,8,1,67,2
[25]
T1,0,1,56,2
T2,1,0,36,2
T3,2,1,135,9
T4,3,1,200,25
T5,4,1,56,6
T6,5,1,165,3
T7,6,0,88,1
T8,7,0,189,10
T9,8,0,30,5
[26]
T1,0,1,200,1
T2,1,0,25,2
T3,2,0,57,2
T4,3,0,30,2
T5,4,0,112,2
T6,5,1,133,13
T7,6,1,133,3
T8,7,1,168,15
T9,8,0,175,24
[27]
T1,0,1,110,9
T2,1,0,48,2
T3,2,0,80,2
T4,3,0,117,1
T5,4,0,165,12
T6,5,0,31,5
T7,6,0,200,7
T8,7,1,88,9
T9,8,1,180,9
[28]
T1,0,0,105,6
T2,1,0,150,7
T3,2,1,195,10
T4,3,1,120,10
T5,4,1,105,8
T6,5,0,47,2
T7,6,1,200,35
T8,7,1,80,2
T9,8,1,26,2
[29]
T1,0,0,33,1
T2,1,1,108,8
T3,2,1,200,12
T4,3,1,77,4
T5,4,1,30,4
T6,5,0,63,3
T7,6,1,189,7
T8,7,0,90,5
T9,8,0,176,13
[30]
T1,0,0,33,2
T2,1,0,144,5
T3,2,0,110,15
T4,3,0,165,37
T5,4,0,200,2
T6,5,1,154,4
T7,6,1,135,1
T8,7,0,126,12
T9,8,1,35,2
[31]
T1,0,1,60,1
T2,1,0,200,20
T3,2,1,184,8
T4,3,1,148,5
T5,4,1,25,2
T6,5,0,111,9
T7,6,0,69,8
T8,7,1,60,2
T9,8,0,43,1
[32]
T1,0,1,154,1
T2,1,1,84,2
T3,2,0,40,1
T4,3,0,150,1
T5,4,0,125,24
T6,5,0,21,2
T7,6,0,126,14
T8,7,0,126,2
T9,8,0,200,15
[33]
T1,0,1,200,1
T2,1,0,150,2
T3,2,0,75,4
T4,3,1,31,1
T5,4,1,40,2
T6,5,0,100,17
T7,6,0,183,19
T8,7,0,60,1
T9,8,0,95,15
[34]
T1,0,0,160,7
T2,1,0,100,2
T3,2,1,28,1
T4,3,1,88,11
T5,4,0,200,14
T6,5,1,140,11
T7,6,1,47,7
T8,7,0,66,1
T9,8,1,192,1
[35]
T1,0,0,75,2
T2,1,1,30,5
T3,2,1,189,13
T4,3,0,60,3
T5,4,1,38,2
T6,5,0,132,5
T7,6,0,165,23
T8,7,1,200,17
T9,8,0,100,1
[36]
T1,0,0,156,28
T2,1,1,90,2
T3,2,1,63,1
T4,3,0,39,1
T5,4,0,160,7
T6,5,0,91,5
T7,6,1,200,6
T8,7,1,72,14
T9,8,0,38,2
[37]
T1,0,1,85,7
T2,1,1,34,3
T3,2,1,200,5
T4,3,0,192,6
T5,4,1,28,1
T6,5,1,64,1
T7,6,0,85,9
T8,7,0,132,2
T9,8,1,176,23
[38]
T1,0,0,110,6
T2,1,1,100,2
T3,2,1,144,8
T4,3,0,25,2
T5,4,0,90,2
T6,5,0,168,1
T7,6,0,48,8
T8,7,1,200,38
T9,8,0,189,11
[39]
T1,0,1,200,21
T2,1,0,75,7
T3,2,1,192,2
T4,3,0,45,1
T5,4,1,112,8
T6,5,0,42,1
T7,6,0,68,6
T8,7,0,160,17
T9,8,0,96,2
[40]
T1,0,0,104,8
T2,1,1,195,2
T3,2,1,20,2
T4,3,1,200,21
T5,4,1,78,10
T6,5,1,189,11
T7,6,0,78,1
T8,7,0,60,2
T9,8,1,47,2
[41]
T1,0,0,99,20
T2,1,1,200,2
T3,2,1,100,28
T4,3,0,165,5
T5,4,0,132,2
T6,5,1,44,2
T7,6,0,25,2
T8,7,0,170,5
T9,8,1,85,2
[42]
T1,0,0,66,7
T2,1,0,192,10
T3,2,0,84,14
T4,3,1,88,8
T5,4,1,150,2
T6,5,0,200,7
T7,6,1,25,2
T8,7,0,24,2
T9,8,0,84,6
[43]
T1,0,1,50,6
T2,1,1,200,7
T3,2,0,144,10
T4,3,0,70,7
T5,4,0,72,6
T6,5,1,150,2
T7,6,0,175,14
T8,7,1,88,3
T9,8,0,44,2
[44]
T1,0,0,200,2
T2,1,1,150,15
T3,2,0,46,3
T4,3,1,138,11
T5,4,1,72,1
T6,5,1,135,14
T7,6,0,100,10
T8,7,0,184,1
T9,8,0,50,3
[45]
T1,0,1,84,7
T2,1,0,200,8
T3,2,0,51,1
T4,3,0,175,33
T5,4,1,60,1
T6,5,0,84,10
T7,6,0,50,2
T8,7,0,152,1
T9,8,0,96,9
[46]
T1,0,0,100,1
T2,1,1,78,6
T3,2,0,77,3
T4,3,1,30,5
T5,4,0,195,3
T6,5,1,110,6
T7,6,1,200,7
T8,7,1,28,2
T9,8,1,168,26
[47]
T1,0,1,68,7
T2,1,1,20,2
T3,2,1,112,3
T4,3,0,200,8
T5,4,1,80,2
T6,5,0,150,1
T7,6,0,125,1
T8,7,1,168,8
T9,8,1,23,4
[48]
T1,0,0,85,2
T2,1,1,26,5
T3,2,0,30,2
T4,3,1,168,15
T5,4,1,136,1
T6,5,1,168,4
T7,6,1,200,8
T8,7,0,147,19
T9,8,1,75,6
[49]
T1,0,1,190,11
T2,1,1,40,2
T3,2,1,171,4
T4,3,1,55,12
T5,4,1,200,2
T6,5,0,60,2
T7,6,1,26,2
T8,7,0,95,2
T9,8,1,72,14
[50]
T1,0,0,99,1
T2,1,1,154,17
T3,2,1,200,3
T4,3,0,55,3
T5,4,0,30,2
T6,5,1,56,1
T7,6,1,150,18
T8,7,0,21,2
T9,8,1,80,16
[51]
T1,0,0,112,4
T2,1,0,148,1
T3,2,0,52,3
T4,3,0,45,5
T5,4,1,140,7
T6,5,1,200,31
T7,6,0,60,3
T8,7,1,126,8
T9,8,1,175,8
[52]
T1,0,1,48,2
T2,1,1,200,60
T3,2,0,126,2
T4,3,1,32,2
T5,4,1,80,17
T6,5,0,75,2
T7,6,0,63,2
T8,7,1,150,2
T9,8,0,150,1
[53]
T1,0,1,120,9
T2,1,1,150,31
T3,2,1,38,2
T4,3,1,80,1
T5,4,0,120,1
T6,5,0,200,21
T7,6,1,162,9
T8,7,0,105,2
T9,8,1,40,3
[54]
T1,0,1,148,7
T2,1,0,120,2
T3,2,0,148,20
T4,3,1,72,1
T5,4,1,126,18
T6,5,1,200,33
T7,6,1,105,2
T8,7,1,21,1
T9,8,1,43,2
[55]
T1,0,0,25,2
T2,1,1,135,6
T3,2,1,120,1
T4,3,1,110,11
T5,4,0,49,5
T6,5,1,128,36
T7,6,0,198,2
T8,7,1,198,2
T9,8,0,200,4
[56]
T1,0,1,33,4
T2,1,1,110,6
T3,2,1,160,7
T4,3,1,84,1
T5,4,1,175,10
T6,5,0,200,16
T7,6,1,105,2
T8,7,0,39,4
T9,8,0,128,7
[57]
T1,0,1,20,2
T2,1,1,180,1
T3,2,1,200,3
T4,3,1,156,5
T5,4,1,99,2
T6,5,1,36,3
T7,6,0,100,19
T8,7,0,120,3
T9,8,1,132,12
[58]
T1,0,0,84,7
T2,1,1,130,7
T3,2,0,180,17
T4,3,1,56,2
T5,4,1,160,1
T6,5,0,39,3
T7,6,1,105,2
T8,7,0,42,2
T9,8,1,200,31
[59]
T1,0,0,80,3
T2,1,1,168,4
T3,2,1,35,5
T4,3,0,200,23
T5,4,0,125,3
T6,5,0,176,3
T7,6,1,84,8
T8,7,0,55,2
T9,8,1,21,1
[60]
T1,0,1,154,30
T2,1,1,98,10
T3,2,1,63,2
T4,3,1,200,12
T5,4,0,52,5
T6,5,0,77,1
T7,6,0,28,2
T8,7,1,55,2
T9,8,0,180,12
[61]
T1,0,1,64,5
T2,1,0,90,11
T3,2,1,162,6
T4,3,0,63,2
T5,4,0,90,4
T6,5,1,24,1
T7,6,1,200,30
T8,7,1,150,2
T9,8,1,50,2
[62]
T1,0,0,132,3
T2,1,1,66,1
T3,2,1,30,2
T4,3,1,170,38
T5,4,0,88,3
T6,5,1,200,8
T7,6,1,45,1
T8,7,0,100,19
T9,8,0,165,1
[63]
T1,0,0,190,3
T2,1,1,72,4
T3,2,1,160,6
T4,3,0,95,2
T5,4,1,24,2
T6,5,1,200,14
T7,6,1,26,2
T8,7,1,96,10
T9,8,0,57,8
[64]
T1,0,1,180,6
T2,1,0,31,2
T3,2,0,184,10
T4,3,0,75,2
T5,4,1,200,48
T6,5,1,100,6
T7,6,0,30,2
T8,7,1,70,8
T9,8,1,144,3
[65]
T1,0,1,150,3
T2,1,1,176,2
T3,2,0,143,5
T4,3,1,130,1
T5,4,0,45,2
T6,5,1,66,4
T7,6,1,22,3
T8,7,0,90,10
T9,8,1,200,33
[66]
T1,0,0,200,8
T2,1,1,29,1
T3,2,1,174,16
T4,3,1,22,2
T5,4,1,58,2
T6,5,1,66,5
T7,6,1,180,4
T8,7,1,120,3
T9,8,0,75,7
[67]
T1,0,0,105,9
T2,1,0,190,13
T3,2,0,175,22
T4,3,1,50,2
T5,4,0,90,7
T6,5,1,47,2
T7,6,1,57,3
T8,7,1,200,11
T9,8,1,54,4
[68]
T1,0,0,128,19
T2,1,1,196,21
T3,2,0,105,7
T4,3,1,200,17
T5,4,0,50,1
T6,5,0,160,5
T7,6,0,47,2
T8,7,0,64,4
T9,8,0,140,4
[69]
T1,0,1,56,2
T2,1,1,20,2
T3,2,1,72,12
T4,3,1,196,1
T5,4,0,147,2
T6,5,0,64,3
T7,6,0,144,2
T8,7,1,32,6
T9,8,0,200,18
[70]
T1,0,1,120,17
T2,1,1,192,11
T3,2,0,112,15
T4,3,1,64,3
T5,4,1,50,2
T6,5,1,38,2
T7,6,0,200,4
T8,7,1,176,16
T9,8,0,110,4
[71]
T1,0,1,44,2
T2,1,1,76,4
T3,2,1,200,2
T4,3,1,76,21
T5,4,1,39,2
T6,5,0,95,5
T7,6,1,152,5
T8,7,1,152,11
T9,8,1,132,8
[72]
T1,0,1,150,14
T2,1,0,72,2
T3,2,1,36,1
T4,3,0,68,14
T5,4,0,184,14
T6,5,0,90,3
T7,6,0,200,4
T8,7,1,136,6
T9,8,0,42,1
[73]
T1,0,0,150,2
T2,1,1,28,2
T3,2,1,99,18
T4,3,1,176,23
T5,4,1,72,2
T6,5,1,27,2
T7,6,1,70,2
T8,7,0,60,4
T9,8,0,200,10
[74]
T1,0,1,175,10
T2,1,1,160,7
T3,2,1,85,4
T4,3,1,32,8
T5,4,0,72,1
T6,5,0,80,1
T7,6,0,126,1
T8,7,1,24,1
T9,8,1,200,2
[75]
T1,0,0,98,21
T2,1,1,100,6
T3,2,1,128,3
T4,3,0,200,2
T5,4,0,37,3
T6,5,1,64,4
T7,6,1,168,11
T8,7,1,150,7
T9,8,1,21,2
[76]
T1,0,0,56,2
T2,1,1,65,2
T3,2,0,65,3
T4,3,1,156,5
T5,4,1,105,20
T6,5,1,195,14
T7,6,1,34,2
T8,7,0,32,1
T9,8,1,200,33
[77]
T1,0,0,88,1
T2,1,1,41,11
T3,2,1,180,2
T4,3,0,154,2
T5,4,0,77,5
T6,5,0,200,18
T7,6,0,35,1
T8,7,1,88,1
T9,8,0,75,3
[78]
T1,0,1,100,1
T2,1,0,47,2
T3,2,1,119,3
T4,3,0,200,13
T5,4,1,195,21
T6,5,1,68,2
T7,6,1,52,1
T8,7,0,91,24
T9,8,0,170,1
[79]
T1,0,0,35,3
T2,1,0,39,2
T3,2,0,56,16
T4,3,1,124,2
T5,4,1,147,2
T6,5,1,196,2
T7,6,1,168,2
T8,7,0,147,4
T9,8,0,200,15
[80]
T1,0,0,72,2
T2,1,0,80,6
T3,2,1,63,2
T4,3,0,45,2
T5,4,0,200,2
T6,5,1,160,13
T7,6,0,189,29
T8,7,0,125,3
T9,8,0,35,6
[81]
T1,0,0,63,7
T2,1,1,189,7
T3,2,0,30,2
T4,3,1,105,2
T5,4,1,189,1
T6,5,0,200,9
T7,6,0,76,4
T8,7,1,76,6
T9,8,0,45,10
[82]
T1,0,1,46,1
T2,1,1,165,18
T3,2,0,180,2
T4,3,1,99,2
T5,4,1,88,1
T6,5,0,200,30
T7,6,1,85,4
T8,7,0,110,9
T9,8,1,48,5
[83]
T1,0,1,40,1
T2,1,0,41,2
T3,2,0,87,1
T4,3,1,160,13
T5,4,1,200,46
T6,5,0,72,4
T7,6,0,174,7
T8,7,0,75,1
T9,8,0,75,3
[84]
T1,0,0,132,2
T2,1,0,180,2
T3,2,0,176,7
T4,3,1,135,6
T5,4,0,45,4
T6,5,0,110,11
T7,6,1,34,1
T8,7,0,90,17
T9,8,0,200,9
[85]
T1,0,1,45,2
T2,1,0,84,6
T3,2,1,57,2
T4,3,0,75,5
T5,4,0,180,9
T6,5,0,200,29
T7,6,1,47,1
T8,7,0,76,10
T9,8,0,160,6
[86]
T1,0,1,56,3
T2,1,1,175,14
T3,2,1,60,5
T4,3,0,136,2
T5,4,0,52,2
T6,5,1,105,14
T7,6,1,200,7
T8,7,0,20,1
T9,8,1,175,15
[87]
T1,0,1,175,4
T2,1,0,200,2
T3,2,1,105,8
T4,3,1,188,12
T5,4,0,141,17
T6,5,1,72,11
T7,6,0,28,1
T8,7,1,44,3
T9,8,0,70,2
[88]
T1,0,0,104,2
T2,1,0,200,11
T3,2,0,30,1
T4,3,0,156,7
T5,4,0,104,16
T6,5,0,32,3
T7,6,0,104,5
T8,7,1,150,7
T9,8,1,142,8
[89]
T1,0,0,80,7
T2,1,1,190,31
T3,2,1,33,2
T4,3,0,65,2
T5,4,0,57,3
T6,5,1,200,10
T7,6,0,45,5
T8,7,0,190,8
T9,8,1,60,3
[90]
T1,0,1,38,2
T2,1,1,200,13
T3,2,1,105,6
T4,3,1,72,10
T5,4,0,36,2
T6,5,1,195,29
T7,6,1,168,4
T8,7,1,135,12
T9,8,1,105,2
[91]
T1,0,1,100,3
T2,1,1,200,10
T3,2,0,140,16
T4,3,0,27,2
T5,4,1,192,2
T6,5,0,105,10
T7,6,1,40,2
T8,7,0,140,17
T9,8,1,165,25
[92]
T1,0,1,120,11
T2,1,0,100,2
T3,2,1,76,4
T4,3,1,200,25
T5,4,1,28,2
T6,5,1,30,2
T7,6,1,190,2
T8,7,1,71,5
T9,8,0,150,27
[93]
T1,0,1,25,2
T2,1,1,162,33
T3,2,1,105,8
T4,3,0,80,1
T5,4,0,80,5
T6,5,0,34,1
T7,6,1,56,2
T8,7,1,175,9
T9,8,1,200,5
[94]
T1,0,1,160,1
T2,1,1,200,6
T3,2,0,105,5
T4,3,1,150,23
T5,4,1,48,4
T6,5,0,64,7
T7,6,0,105,9
T8,7,1,37,2
T9,8,0,98,2
[95]
T1,0,0,144,12
T2,1,1,36,3
T3,2,0,80,1
T4,3,1,117,3
T5,4,1,200,7
T6,5,0,170,19
T7,6,1,49,7
T8,7,0,153,4
T9,8,1,136,4
[96]
T1,0,1,36,4
T2,1,0,66,4
T3,2,0,140,9
T4,3,1,154,3
T5,4,1,175,4
T6,5,0,200,14
T7,6,0,96,8
T8,7,1,96,8
T9,8,1,50,1
[97]
T1,0,1,74,4
T2,1,0,200,20
T3,2,1,170,2
T4,3,0,48,2
T5,4,1,170,9
T6,5,0,43,2
T7,6,0,120,6
T8,7,1,80,2
T9,8,0,60,10
[98]
T1,0,1,175,15
T2,1,0,138,3
T3,2,0,200,32
T4,3,0,120,2
T5,4,1,175,18
T6,5,1,138,1
T7,6,1,29,3
T8,7,1,36,2
T9,8,1,56,2
[99]
T1,0,1,144,5
T2,1,1,200,3
T3,2,0,182,11
T4,3,1,140,19
T5,4,1,56,6
T6,5,1,39,3
T7,6,0,160,16
T8,7,0,48,2
T9,8,1,112,2
[100]
T1,0,1,78,9
T2,1,0,52,2
T3,2,1,160,2
T4,3,0,200,5
T5,4,1,55,1
T6,5,1,104,4
T7,6,0,156,10
T8,7,0,47,9
T9,8,0,130,9
[101]
T1,0,1,117,18
T2,1,1,26,2
T3,2,1,24,2
T4,3,1,195,23
T5,4,1,80,2
T6,5,0,150,4
T7,6,1,200,3
T8,7,0,105,1
T9,8,1,91,11
[102]
T1,0,0,38,2
T2,1,0,180,2
T3,2,1,120,6
T4,3,0,126,4
T5,4,0,35,2
T6,5,1,125,26
T7,6,1,175,5
T8,7,0,105,6
T9,8,1,200,23
[103]
T1,0,0,144,3
T2,1,1,51,4
T3,2,0,54,6
T4,3,0,153,10
T5,4,1,34,1
T6,5,0,80,5
T7,6,1,170,7
T8,7,0,96,6
T9,8,1,200,19
[104]
T1,0,1,135,15
T2,1,1,120,13
T3,2,0,198,19
T4,3,0,200,7
T5,4,0,36,1
T6,5,0,108,4
T7,6,0,154,2
T8,7,1,75,4
T9,8,1,25,2
[105]
T1,0,0,200,16
T2,1,0,175,3
T3,2,1,68,14
T4,3,1,78,1
T5,4,0,29,2
T6,5,1,50,7
T7,6,0,170,4
T8,7,1,91,2
T9,8,1,120,6
[106]
T1,0,1,55,2
T2,1,0,88,2
T3,2,0,72,16
T4,3,1,160,2
T5,4,0,21,2
T6,5,1,200,41
T7,6,0,112,5
T8,7,0,165,12
T9,8,0,45,2
[107]
T1,0,0,156,7
T2,1,1,200,5
T3,2,1,33,2
T4,3,1,70,1
T5,4,1,143,19
T6,5,0,168,17
T7,6,0,132,4
T8,7,0,91,8
T9,8,0,39,2
[108]
T1,0,1,135,1
T2,1,1,45,9
T3,2,1,161,2
T4,3,1,105,17
T5,4,0,138,3
T6,5,1,200,14
T7,6,1,168,6
T8,7,1,31,2
T9,8,1,63,2
[109]
T1,0,0,50,2
T2,1,1,192,1
T3,2,1,196,25
T4,3,1,80,1
T5,4,1,63,7
T6,5,0,200,10
T7,6,1,100,6
T8,7,0,96,11
T9,8,1,27,2
[110]
T1,0,1,81,8
T2,1,1,26,1
T3,2,0,112,7
T4,3,0,162,2
T5,4,1,192,20
T6,5,0,42,3
T7,6,0,112,12
T8,7,0,96,2
T9,8,1,200,12
[111]
T1,0,1,152,19
T2,1,1,22,4
T3,2,0,56,2
T4,3,0,175,6
T5,4,0,114,2
T6,5,0,70,4
T7,6,0,76,2
T8,7,1,45,2
T9,8,1,200,19
[112]
T1,0,0,66,3
T2,1,1,200,18
T3,2,0,21,2
T4,3,0,77,1
T5,4,0,154,16
T6,5,1,156,19
T7,6,1,132,1
T8,7,1,26,3
T9,8,0,77,6
[113]
T1,0,0,32,2
T2,1,1,200,1
T3,2,1,192,11
T4,3,1,44,1
T5,4,1,189,21
T6,5,0,100,26
T7,6,1,81,3
T8,7,0,63,1
T9,8,0,70,1
[114]
T1,0,0,52,6
T2,1,1,168,6
T3,2,1,175,11
T4,3,1,110,11
T5,4,1,88,2
T6,5,1,76,2
T7,6,1,200,22
T8,7,0,22,2
T9,8,1,132,7
[115]
T1,0,1,66,2
T2,1,0,36,2
T3,2,0,200,12
T4,3,0,50,4
T5,4,1,60,10
T6,5,0,185,1
T7,6,0,74,1
T8,7,0,198,16
T9,8,1,110,11
[116]
T1,0,0,66,2
T2,1,1,154,3
T3,2,1,31,4
T4,3,0,25,2
T5,4,1,200,14
T6,5,0,110,11
T7,6,1,175,12
T8,7,0,144,21
T9,8,0,70,2
[117]
T1,0,0,108,4
T2,1,1,40,2
T3,2,0,200,2
T4,3,1,90,7
T5,4,1,168,27
T6,5,1,135,1
T7,6,0,48,3
T8,7,1,165,32
T9,8,1,70,1
[118]
T1,0,1,41,1
T2,1,0,171,5
T3,2,1,95,2
T4,3,1,76,6
T5,4,0,200,45
T6,5,0,40,1
T7,6,0,128,2
T8,7,1,128,7
T9,8,1,152,16
[119]
T1,0,0,150,22
T2,1,0,126,4
T3,2,1,105,2
T4,3,0,200,14
T5,4,1,26,2
T6,5,1,189,41
T7,6,1,54,1
T8,7,1,51,2
T9,8,0,108,3
[120]
T1,0,0,84,6
T2,1,1,120,5
T3,2,0,175,4
T4,3,0,100,1
T5,4,0,200,67
T6,5,1,168,1
T7,6,1,21,2
T8,7,0,90,6
T9,8,0,50,2
[121]
T1,0,0,156,1
T2,1,0,24,2
T3,2,1,200,6
T4,3,0,60,3
T5,4,0,105,26
T6,5,0,30,2
T7,6,1,156,1
T8,7,1,108,14
T9,8,1,70,4
[122]
T1,0,1,124,15
T2,1,1,70,5
T3,2,1,175,1
T4,3,1,93,5
T5,4,0,150,6
T6,5,0,70,3
T7,6,0,30,2
T8,7,0,49,5
T9,8,1,200,8
[123]
T1,0,0,175,8
T2,1,1,100,24
T3,2,1,35,2
T4,3,0,140,5
T5,4,1,77,2
T6,5,0,36,1
T7,6,0,112,9
T8,7,1,147,14
T9,8,0,200,4
[124]
T1,0,0,200,2
T2,1,0,35,4
T3,2,1,160,15
T4,3,1,192,1
T5,4,0,105,22
T6,5,0,68,4
T7,6,0,120,1
T8,7,1,51,2
T9,8,0,120,2
[125]
T1,0,1,150,3
T2,1,0,90,5
T3,2,0,165,16
T4,3,1,99,25
T5,4,0,54,3
T6,5,0,36,1
T7,6,1,52,2
T8,7,0,135,1
T9,8,0,200,9
[126]
T1,0,0,135,1
T2,1,0,20,2
T3,2,0,72,2
T4,3,0,31,7
T5,4,0,162,1
T6,5,0,192,2
T7,6,1,75,16
T8,7,1,128,4
T9,8,1,200,11
[127]
T1,0,1,78,2
T2,1,0,135,2
T3,2,0,200,26
T4,3,1,100,12
T5,4,0,20,2
T6,5,0,182,25
T7,6,0,65,2
T8,7,0,21,2
T9,8,1,195,24
[128]
T1,0,0,60,1
T2,1,1,110,12
T3,2,0,99,15
T4,3,1,180,22
T5,4,0,165,2
T6,5,0,43,1
T7,6,1,60,4
T8,7,0,200,7
T9,8,0,44,1
[129]
T1,0,1,128,8
T2,1,1,38,2
T3,2,1,168,10
T4,3,1,80,11
T5,4,1,182,10
T6,5,1,200,1
T7,6,1,75,6
T8,7,1,20,1
T9,8,0,112,3
[130]
T1,0,1,105,4
T2,1,1,33,2
T3,2,1,196,36
T4,3,0,182,3
T5,4,1,100,3
T6,5,1,84,2
T7,6,1,35,2
T8,7,1,200,18
T9,8,0,130,21
[131]
T1,0,1,115,30
T2,1,0,23,2
T3,2,0,190,3
T4,3,1,120,11
T5,4,0,200,5
T6,5,0,92,3
T7,6,1,95,9
T8,7,0,33,1
T9,8,1,184,1
[132]
T1,0,1,77,3
T2,1,0,122,4
T3,2,0,200,1
T4,3,0,36,1
T5,4,0,44,3
T6,5,0,175,20
T7,6,1,61,3
T8,7,1,77,13
T9,8,1,175,6
[133]
T1,0,1,171,2
T2,1,1,120,15
T3,2,0,200,36
T4,3,1,80,2
T5,4,1,38,1
T6,5,1,105,5
T7,6,1,168,7
T8,7,0,38,1
T9,8,0,112,10
[134]
T1,0,0,180,20
T2,1,1,53,6
T3,2,1,200,31
T4,3,1,66,3
T5,4,0,132,1
T6,5,1,88,5
T7,6,1,116,1
T8,7,1,150,7
T9,8,1,22,2
[135]
T1,0,1,70,11
T2,1,0,135,14
T3,2,1,54,2
T4,3,0,180,1
T5,4,0,50,8
T6,5,1,180,2
T7,6,0,48,2
T8,7,0,200,16
T9,8,1,72,2
[136]
