num_task_per_taskset=9
num_taskset=500
//ID,Priority,Offset,Period,Execution Time
[1]
T9,8,1,150,4
[17]
T1,0,1,70,2
T2,1,0,190,8
T3,2,1,190,45
T4,3,1,36,1
T5,4,1,84,2
T6,5,1,84,5
T7,6,1,63,3
T8,7,1,42,4
T9,8,0,200,25
[18]
T1,0,0,138,9
T2,1,0,28,1
T3,2,0,161,36
T4,3,0,75,2
T5,4,1,161,22
T6,5,1,135,12
T7,6,1,200,9
T8,7,1,63,2
T9,8,1,51,2
[19]
T1,0,1,160,8
T2,1,1,70,12
T3,2,0,200,6
T4,3,1,22,1
T5,4,1,160,4
T6,5,1,30,5
T7,6,0,70,4
T8,7,0,110,3
T9,8,0,120,7
[20]
T1,0,1,43,1
T2,1,0,57,1
T3,2,1,200,33
T4,3,1,100,13
T5,4,1,120,13
T6,5,0,170,5
T7,6,1,50,1
T8,7,1,153,18
T9,8,1,68,3
[21]
T1,0,1,200,38
T2,1,1,66,2
T3,2,0,20,1
T4,3,0,120,2
T5,4,1,80,2
T6,5,1,176,13
T7,6,0,162,23
T8,7,1,48,2
T9,8,0,135,18
[22]
T1,0,0,156,6
T2,1,1,20,2
T3,2,1,117,2
T4,3,1,39,3
T5,4,1,111,24
T6,5,0,117,14
T7,6,1,104,14
T8,7,0,156,5
T9,8,1,200,2
[23]
T1,0,1,200,11
T2,1,0,26,2
T3,2,1,130,1
T4,3,1,143,19
T5,4,0,130,1
T6,5,1,160,2
T7,6,0,47,11
T8,7,0,156,8
T9,8,1,132,9
[24]
T1,0,0,144,4
T2,1,0,152,8
T3,2,0,48,3
T4,3,0,126,11
T5,4,1,168,4
T6,5,1,70,9
T7,6,1,133,21
T8,7,1,40,1
T9,8,1,200,19
[25]
T1,0,1,28,1
T2,1,0,75,5
T3,2,1,68,2
T4,3,0,150,11
T5,4,0,44,6
T6,5,0,64,8
T7,6,0,192,2
T8,7,0,60,8
T9,8,0,200,15
[26]
T1,0,1,75,8
T2,1,1,24,2
T3,2,0,160,11
T4,3,0,34,3
T5,4,0,136,6
T6,5,0,110,9
T7,6,1,96,2
T8,7,1,200,15
T9,8,0,187,29
[27]
T1,0,1,80,2
T2,1,0,21,1
T3,2,0,150,4
T4,3,0,105,14
T5,4,0,126,8
T6,5,1,200,24
T7,6,1,35,2
T8,7,1,111,19
T9,8,0,180,12
[28]
T1,0,1,198,2
T2,1,0,140,9
T3,2,1,160,29
T4,3,0,33,3
T5,4,0,200,12
T6,5,1,72,5
T7,6,1,100,5
T8,7,0,50,4
T9,8,0,75,5
[29]
T1,0,1,70,2
T2,1,0,200,25
T3,2,1,41,5
T4,3,0,22,2
T5,4,1,154,27
T6,5,0,175,4
T7,6,0,72,4
T8,7,0,98,6
T9,8,1,120,6
[30]
T1,0,0,180,24
T2,1,0,32,2
T3,2,1,138,19
T4,3,1,115,5
T5,4,1,115,14
T6,5,1,72,2
T7,6,0,150,6
T8,7,0,200,20
T9,8,1,43,3
[31]
T1,0,0,43,4
T2,1,0,56,1
T3,2,0,200,7
T4,3,0,165,22
T5,4,0,20,2
T6,5,1,154,14
T7,6,0,140,2
T8,7,0,120,21
T9,8,1,85,6
[32]
T1,0,0,110,4
T2,1,1,175,10
T3,2,0,28,2
T4,3,1,200,20
T5,4,0,75,5
T6,5,1,144,6
T7,6,1,21,2
T8,7,1,77,13
T9,8,0,180,9
[33]
T1,0,1,175,17
T2,1,1,200,4
T3,2,1,75,1
T4,3,1,105,8
T5,4,0,45,4
T6,5,0,180,11
T7,6,1,20,2
T8,7,0,78,4
T9,8,0,91,22
[34]
T1,0,1,176,45
T2,1,0,70,2
T3,2,1,154,5
T4,3,0,52,3
T5,4,0,70,7
T6,5,0,70,1
T7,6,0,50,6
T8,7,1,125,2
T9,8,0,200,10
[35]
T1,0,0,198,47
T2,1,1,84,1
T3,2,1,72,5
T4,3,0,150,20
T5,4,0,31,2
T6,5,0,200,2
T7,6,1,98,8
T8,7,0,140,9
T9,8,1,25,1
[36]
T1,0,1,60,5
T2,1,0,144,27
T3,2,0,91,2
T4,3,0,200,15
T5,4,1,32,4
T6,5,1,104,4
T7,6,0,156,15
T8,7,1,160,2
T9,8,1,24,1
[37]
T1,0,1,195,4
T2,1,0,80,2
T3,2,0,200,15
T4,3,1,128,26
T5,4,0,160,3
T6,5,0,125,14
T7,6,0,65,3
T8,7,1,27,2
T9,8,1,24,1
[38]
T1,0,0,30,2
T2,1,1,192,2
T3,2,0,60,1
T4,3,1,192,32
T5,4,1,68,2
T6,5,0,72,4
T7,6,0,72,10
T8,7,0,40,10
T9,8,0,200,2
[39]
T1,0,0,120,5
T2,1,1,65,2
T3,2,0,130,8
T4,3,1,156,2
T5,4,0,51,2
T6,5,1,200,34
T7,6,1,154,23
T8,7,0,24,2
T9,8,0,66,6
[40]
T1,0,1,200,29
T2,1,1,105,3
T3,2,0,35,6
T4,3,0,55,1
T5,4,1,182,1
T6,5,1,120,8
T7,6,0,20,1
T8,7,0,130,13
T9,8,1,165,8
[41]
T1,0,1,120,2
T2,1,1,200,32
T3,2,0,36,2
T4,3,0,196,5
T5,4,1,84,11
T6,5,0,154,2
T7,6,0,105,24
T8,7,0,50,1
T9,8,0,105,10
[42]
T1,0,1,91,20
T2,1,1,168,2
T3,2,1,192,5
T4,3,1,65,7
T5,4,1,38,2
T6,5,1,200,2
T7,6,1,105,1
T8,7,0,104,14
T9,8,0,24,3
[43]
T1,0,0,72,20
T2,1,1,75,7
T3,2,1,162,4
T4,3,1,90,4
T5,4,0,100,2
T6,5,0,200,21
T7,6,1,24,2
T8,7,0,37,1
T9,8,1,183,3
[44]
T1,0,0,36,2
T2,1,0,115,18
T3,2,1,75,1
T4,3,0,32,7
T5,4,0,200,7
T6,5,0,160,1
T7,6,0,160,14
T8,7,0,69,4
T9,8,1,120,1
[45]
T1,0,0,200,15
T2,1,0,63,2
T3,2,0,168,21
T4,3,1,36,3
T5,4,0,100,7
T6,5,0,120,19
T7,6,0,40,1
T8,7,1,126,12
T9,8,0,154,2
[46]
T1,0,0,80,15
T2,1,0,105,1
T3,2,0,180,10
T4,3,0,50,9
T5,4,0,40,2
T6,5,1,200,2
T7,6,1,115,2
T8,7,1,140,10
T9,8,1,161,18
[47]
T1,0,1,47,3
T2,1,0,200,17
T3,2,0,48,2
T4,3,0,160,22
T5,4,1,120,10
T6,5,0,128,2
T7,6,0,100,15
T8,7,1,156,3
T9,8,1,128,10
[48]
T1,0,1,114,2
T2,1,0,140,1
T3,2,0,180,2
T4,3,1,21,2
T5,4,0,200,38
T6,5,0,126,7
T7,6,1,37,3
T8,7,0,114,9
T9,8,0,190,23
[49]
T1,0,0,75,2
T2,1,1,126,3
T3,2,0,200,1
T4,3,1,180,12
T5,4,0,88,8
T6,5,0,33,2
T7,6,0,75,18
T8,7,0,168,14
T9,8,1,44,3
[50]
T1,0,0,200,45
T2,1,1,138,2
T3,2,1,69,10
T4,3,0,49,2
T5,4,1,92,2
T6,5,1,150,25
T7,6,1,198,1
T8,7,1,25,1
T9,8,1,110,1
[51]
T1,0,0,63,3
T2,1,0,171,4
T3,2,0,20,3
T4,3,1,39,2
T5,4,1,75,1
T6,5,0,200,2
T7,6,1,95,10
T8,7,0,96,20
T9,8,0,180,9
[52]
T1,0,1,156,8
T2,1,0,91,5
T3,2,0,30,2
T4,3,0,196,17
T5,4,0,147,14
T6,5,1,105,2
T7,6,1,200,48
T8,7,1,91,11
T9,8,0,29,2
[53]
T1,0,1,90,7
T2,1,0,111,24
T3,2,1,27,2
T4,3,0,162,6
T5,4,0,60,2
T6,5,0,162,4
T7,6,1,111,2
T8,7,1,21,3
T9,8,0,200,23
[54]
T1,0,0,132,13
T2,1,1,88,3
T3,2,0,28,2
T4,3,0,105,7
T5,4,1,190,37
T6,5,1,120,2
T7,6,1,190,21
T8,7,0,200,8
T9,8,0,20,2
[55]
T1,0,1,200,27
T2,1,0,63,1
T3,2,1,168,3
T4,3,1,75,2
T5,4,0,24,2
T6,5,1,55,5
T7,6,1,49,2
T8,7,0,175,57
T9,8,1,88,1
[56]
T1,0,1,180,30
T2,1,0,140,14
T3,2,1,168,2
T4,3,0,75,4
T5,4,1,51,2
T6,5,1,122,3
T7,6,0,90,6
T8,7,1,200,16
T9,8,1,40,5
[57]
T1,0,0,37,2
T2,1,0,120,4
T3,2,0,196,10
T4,3,0,150,7
T5,4,1,98,16
T6,5,1,125,15
T7,6,1,200,15
T8,7,0,56,6
T9,8,1,40,2
[58]
T1,0,0,200,15
T2,1,1,165,12
T3,2,1,84,5
T4,3,1,23,2
T5,4,0,105,13
T6,5,0,75,3
T7,6,1,72,6
T8,7,0,27,1
T9,8,1,165,23
[59]
T1,0,1,95,7
T2,1,1,95,4
T3,2,1,200,3
T4,3,0,49,4
T5,4,0,38,7
T6,5,1,192,34
T7,6,0,75,6
T8,7,0,84,2
T9,8,0,190,2
[60]
T1,0,1,43,2
T2,1,1,136,44
T3,2,0,85,4
T4,3,0,34,1
T5,4,0,128,4
T6,5,0,68,2
T7,6,1,200,3
T8,7,1,153,13
T9,8,0,180,21
[61]
T1,0,0,200,9
T2,1,0,100,13
T3,2,0,66,4
T4,3,0,176,40
T5,4,0,25,2
T6,5,0,150,1
T7,6,0,100,2
T8,7,0,76,2
T9,8,1,50,5
[62]
T1,0,1,72,6
T2,1,1,192,19
T3,2,0,135,16
T4,3,1,55,2
T5,4,1,198,37
T6,5,1,48,2
T7,6,0,120,6
T8,7,0,39,4
T9,8,1,200,4
[63]
T1,0,1,22,2
T2,1,0,180,2
T3,2,1,126,7
T4,3,0,75,5
T5,4,1,56,1
T6,5,0,24,1
T7,6,0,200,72
T8,7,0,86,7
T9,8,1,168,2
[64]
T1,0,0,153,2
T2,1,1,60,3
T3,2,1,72,3
T4,3,0,150,8
T5,4,1,34,9
T6,5,1,32,3
T7,6,0,90,4
T8,7,0,110,2
T9,8,1,200,16
[65]
T1,0,1,126,10
T2,1,0,200,10
T3,2,0,28,2
T4,3,1,168,30
T5,4,0,40,1
T6,5,1,129,7
T7,6,0,100,5
T8,7,0,140,16
T9,8,0,180,20
[66]
T1,0,1,100,3
T2,1,0,196,4
T3,2,1,74,2
T4,3,0,200,55
T5,4,1,175,3
T6,5,0,80,9
T7,6,1,42,5
T8,7,0,35,2
T9,8,1,140,10
[67]
T1,0,1,53,9
T2,1,1,175,5
T3,2,1,200,40
T4,3,1,105,5
T5,4,0,108,2
T6,5,1,144,4
T7,6,0,50,4
T8,7,0,70,3
T9,8,0,176,7
[68]
T1,0,0,32,2
T2,1,1,55,7
T3,2,0,200,9
T4,3,0,175,13
T5,4,0,126,7
T6,5,1,110,3
T7,6,0,96,10
T8,7,0,168,13
T9,8,1,50,7
[69]
T1,0,1,75,2
T2,1,1,28,2
T3,2,1,200,1
T4,3,1,120,22
T5,4,1,83,9
T6,5,1,128,2
T7,6,1,192,15
T8,7,0,166,33
T9,8,0,50,2
[70]
T1,0,0,79,6
T2,1,1,75,3
T3,2,0,140,9
T4,3,0,158,2
T5,4,0,200,46
T6,5,1,158,6
T7,6,1,24,3
T8,7,1,35,2
T9,8,0,120,2
[71]
T1,0,1,45,1
T2,1,0,60,2
T3,2,0,192,18
T4,3,0,64,14
T5,4,0,134,2
T6,5,0,200,12
T7,6,0,40,3
T8,7,1,150,6
T9,8,0,96,9
[72]
T1,0,0,153,25
T2,1,1,135,16
T3,2,0,100,2
T4,3,0,35,1
T5,4,0,60,2
T6,5,0,51,2
T7,6,0,180,37
T8,7,0,200,13
T9,8,0,60,3
[73]
T1,0,1,182,18
T2,1,0,90,7
T3,2,1,31,3
T4,3,1,24,2
T5,4,1,200,16
T6,5,0,144,9
T7,6,1,135,21
T8,7,0,168,9
T9,8,1,80,1
[74]
T1,0,0,84,1
T2,1,1,200,13
T3,2,0,100,7
T4,3,1,43,3
T5,4,1,189,10
T6,5,1,55,4
T7,6,1,154,21
T8,7,1,90,8
T9,8,0,40,2
[75]
T1,0,1,100,7
T2,1,1,35,5
T3,2,0,133,4
T4,3,1,55,1
T5,4,0,200,2
T6,5,0,60,2
T7,6,1,154,9
T8,7,1,168,17
T9,8,0,46,10
[76]
T1,0,0,140,2
T2,1,0,150,17
T3,2,0,27,4
T4,3,0,168,13
T5,4,0,108,4
T6,5,0,200,4
T7,6,0,54,2
T8,7,0,20,2
T9,8,1,108,12
[77]
T1,0,1,160,2
T2,1,1,140,9
T3,2,0,200,44
T4,3,1,58,13
T5,4,0,80,2
T6,5,0,84,5
T7,6,1,40,2
T8,7,1,192,2
T9,8,1,44,1
[78]
T1,0,1,200,15
T2,1,0,109,1
T3,2,1,176,19
T4,3,1,32,3
T5,4,0,100,5
T6,5,1,176,2
T7,6,0,55,2
T8,7,1,53,6
T9,8,0,80,14
[79]
T1,0,1,175,1
T2,1,0,168,1
T3,2,0,21,3
T4,3,0,75,7
T5,4,1,77,1
T6,5,0,60,7
T7,6,0,64,5
T8,7,1,23,1
T9,8,0,200,29
[80]
T1,0,0,120,1
T2,1,0,198,33
T3,2,0,156,4
T4,3,0,80,7
T5,4,1,55,2
T6,5,0,45,4
T7,6,0,200,51
T8,7,0,65,2
T9,8,0,35,2
[81]
T1,0,1,130,3
T2,1,0,150,12
T3,2,1,200,1
T4,3,0,72,3
T5,4,1,117,5
T6,5,0,75,2
T7,6,1,156,24
T8,7,1,52,9
T9,8,0,38,5
[82]
T1,0,0,33,2
T2,1,0,96,3
T3,2,1,133,16
T4,3,0,171,30
T5,4,0,100,10
T6,5,1,60,6
T7,6,0,45,2
T8,7,1,200,1
T9,8,1,190,11
[83]
T1,0,1,200,2
T2,1,0,97,9
T3,2,0,46,4
T4,3,0,50,10
T5,4,1,150,3
T6,5,0,75,10
T7,6,1,120,3
T8,7,0,96,2
T9,8,1,150,11
[84]
T1,0,1,200,14
T2,1,1,100,6
T3,2,0,84,1
T4,3,1,23,2
T5,4,1,112,10
T6,5,1,175,20
T7,6,0,23,2
T8,7,0,112,24
T9,8,1,175,2
[85]
T1,0,1,66,5
T2,1,0,165,2
T3,2,1,135,2
T4,3,1,63,6
T5,4,1,200,4
T6,5,0,168,30
T7,6,1,31,1
T8,7,0,84,1
T9,8,0,48,11
[86]
T1,0,0,29,2
T2,1,1,25,2
T3,2,1,135,4
T4,3,0,150,5
T5,4,1,200,38
T6,5,1,75,5
T7,6,0,128,3
T8,7,1,198,48
T9,8,1,99,2
[87]
T1,0,0,186,9
T2,1,0,60,15
T3,2,0,175,5
T4,3,1,48,1
T5,4,1,45,2
T6,5,1,60,2
T7,6,0,200,13
T8,7,0,100,11
T9,8,1,93,8
[88]
T1,0,0,100,2
T2,1,0,63,1
T3,2,0,90,2
T4,3,0,183,39
T5,4,1,30,2
T6,5,0,200,18
T7,6,1,30,5
T8,7,0,100,10
T9,8,0,168,1
[89]
T1,0,1,156,12
T2,1,1,104,11
T3,2,0,180,43
T4,3,0,100,2
T5,4,1,72,2
T6,5,1,32,2
T7,6,1,20,2
T8,7,0,91,8
T9,8,0,200,10
[90]
T1,0,0,160,35
T2,1,1,182,7
T3,2,0,200,36
T4,3,1,70,2
T5,4,0,70,4
T6,5,0,91,9
T7,6,0,27,2
T8,7,0,50,2
T9,8,1,126,1
[91]
T1,0,0,40,3
T2,1,1,21,2
T3,2,0,168,1
T4,3,0,108,10
T5,4,1,150,2
T6,5,1,63,8
T7,6,1,200,27
T8,7,0,80,13
T9,8,1,60,2
[92]
T1,0,0,20,2
T2,1,0,90,5
T3,2,1,72,24
T4,3,1,153,10
T5,4,1,63,2
T6,5,0,85,1
T7,6,1,200,7
T8,7,0,50,2
T9,8,1,175,21
[93]
T1,0,0,200,21
T2,1,0,110,2
T3,2,1,87,2
T4,3,1,32,2
T5,4,1,44,3
T6,5,1,160,7
T7,6,1,80,14
T8,7,1,174,6
T9,8,0,60,10
[94]
T1,0,1,49,2
T2,1,1,153,11
T3,2,0,54,2
T4,3,0,68,1
T5,4,0,126,8
T6,5,1,200,5
T7,6,0,90,24
T8,7,0,180,15
T9,8,1,102,7
[95]
T1,0,1,55,5
T2,1,0,65,1
T3,2,1,105,2
T4,3,0,35,2
T5,4,0,182,25
T6,5,1,165,15
T7,6,0,200,16
T8,7,1,77,16
T9,8,0,26,2
[96]
T1,0,1,138,26
T2,1,0,120,1
T3,2,1,40,2
T4,3,1,120,7
T5,4,1,72,19
T6,5,0,152,3
T7,6,0,171,5
T8,7,0,200,1
T9,8,0,25,1
[97]
T1,0,0,60,2
T2,1,0,200,11
T3,2,1,192,12
T4,3,0,66,12
T5,4,0,30,2
T6,5,0,64,2
T7,6,0,165,27
T8,7,1,66,7
T9,8,0,50,2
[98]
T1,0,0,102,2
T2,1,0,200,5
T3,2,0,144,8
T4,3,0,180,9
T5,4,0,140,23
T6,5,0,168,5
T7,6,0,22,2
T8,7,1,35,4
T9,8,0,90,18
[99]
T1,0,1,180,40
T2,1,0,171,25
T3,2,0,117,1
T4,3,0,29,2
T5,4,1,114,23
T6,5,1,65,1
T7,6,1,200,5
T8,7,1,39,1
T9,8,0,80,2
[100]
T1,0,0,78,20
T2,1,0,168,13
T3,2,1,24,2
T4,3,1,200,13
T5,4,1,150,19
T6,5,1,112,2
T7,6,1,21,2
T8,7,0,84,3
T9,8,1,78,6
[101]
T1,0,0,42,2
T2,1,0,165,2
T3,2,1,88,13
T4,3,0,53,9
T5,4,1,200,5
T6,5,1,112,11
T7,6,1,112,13
T8,7,1,54,2
T9,8,0,180,9
[102]
T1,0,1,121,27
T2,1,0,99,2
T3,2,1,66,5
T4,3,1,45,4
T5,4,1,200,21
T6,5,0,198,10
T7,6,0,80,1
T8,7,1,150,2
T9,8,1,34,2
[103]
T1,0,1,58,2
T2,1,1,175,6
T3,2,1,140,21
T4,3,0,84,5
T5,4,0,116,2
T6,5,1,200,18
T7,6,1,35,2
T8,7,0,41,6
T9,8,0,196,18
[104]
T1,0,1,200,20
T2,1,1,27,1
T3,2,0,171,9
T4,3,1,152,7
T5,4,0,54,8
T6,5,0,140,6
T7,6,1,95,2
T8,7,1,28,2
T9,8,1,75,13
[105]
T1,0,0,200,4
T2,1,0,144,5
T3,2,0,100,4
T4,3,1,162,27
T5,4,0,60,2
T6,5,0,120,1
T7,6,0,20,5
T8,7,0,32,2
T9,8,0,160,15
[106]
T1,0,0,25,2
T2,1,0,120,1
T3,2,0,200,2
T4,3,1,175,7
T5,4,0,86,13
T6,5,1,26,2
T7,6,1,100,3
T8,7,1,175,24
T9,8,1,56,15
[107]
T1,0,1,27,4
T2,1,0,120,2
T3,2,1,56,1
T4,3,0,33,2
T5,4,0,168,8
T6,5,0,126,19
T7,6,0,200,10
T8,7,1,189,20
T9,8,1,56,8
[108]
T1,0,0,120,19
T2,1,1,25,2
T3,2,0,126,1
T4,3,1,43,2
T5,4,0,156,18
T6,5,1,100,7
T7,6,0,160,21
T8,7,0,100,7
T9,8,0,200,3
[109]
T1,0,0,90,2
T2,1,1,22,2
T3,2,1,126,14
T4,3,1,200,8
T5,4,1,28,2
T6,5,0,55,3
T7,6,0,150,23
T8,7,1,88,3
T9,8,0,154,9
[110]
T1,0,0,96,2
T2,1,0,160,27
T3,2,0,200,2
T4,3,0,60,2
T5,4,0,47,2
T6,5,1,141,27
T7,6,0,141,1
T8,7,1,53,3
T9,8,1,150,17
[111]
T1,0,0,144,8
T2,1,1,80,8
T3,2,0,20,1
T4,3,0,156,26
T5,4,1,24,2
T6,5,1,192,29
T7,6,0,200,13
T8,7,0,72,2
T9,8,0,135,1
[112]
T1,0,1,88,8
T2,1,1,198,9
T3,2,0,20,1
T4,3,0,33,1
T5,4,0,84,2
T6,5,1,198,47
T7,6,1,200,6
T8,7,1,126,5
T9,8,0,77,6
[113]
T1,0,1,189,2
T2,1,0,35,6
T3,2,1,63,9
T4,3,1,200,12
T5,4,0,60,4
T6,5,1,168,4
T7,6,1,104,2
T8,7,1,135,8
T9,8,1,25,3
[114]
T1,0,1,200,27
T2,1,1,80,14
T3,2,0,180,2
T4,3,1,152,24
T5,4,1,20,2
T6,5,0,81,2
T7,6,1,120,1
T8,7,0,72,6
T9,8,1,42,2
[115]
T1,0,1,72,2
T2,1,1,55,7
T3,2,1,150,21
T4,3,1,30,2
T5,4,1,192,10
T6,5,1,200,13
T7,6,1,110,13
T8,7,1,132,13
T9,8,0,49,3
[116]
T1,0,1,92,4
T2,1,0,115,9
T3,2,1,126,3
T4,3,1,184,2
T5,4,0,200,2
T6,5,0,135,14
T7,6,1,42,5
T8,7,1,180,30
T9,8,1,33,3
[117]
T1,0,1,78,5
T2,1,0,182,24
T3,2,1,25,2
T4,3,0,37,2
T5,4,1,65,4
T6,5,0,182,11
T7,6,1,75,9
T8,7,0,65,10
T9,8,0,200,5
[118]
T1,0,0,54,2
T2,1,0,35,5
T3,2,0,175,12
T4,3,0,96,9
T5,4,0,135,2
T6,5,1,200,13
T7,6,1,42,7
T8,7,0,175,13
T9,8,0,125,3
[119]
T1,0,1,200,24
T2,1,0,48,5
T3,2,0,104,3
T4,3,1,170,5
T5,4,0,120,23
T6,5,0,25,2
T7,6,0,168,20
T8,7,1,136,3
T9,8,0,60,2
[120]
T1,0,1,135,4
T2,1,1,135,7
T3,2,1,200,11
T4,3,0,153,59
T5,4,0,20,2
T6,5,1,32,1
T7,6,1,108,2
T8,7,1,189,5
T9,8,1,68,3
[121]
T1,0,1,200,13
T2,1,0,154,5
T3,2,0,152,12
T4,3,0,105,5
T5,4,0,140,2
T6,5,1,60,9
T7,6,1,88,4
T8,7,0,25,2
T9,8,0,39,5
[122]
T1,0,1,57,5
T2,1,1,30,1
T3,2,1,171,1
T4,3,0,200,7
T5,4,0,114,26
T6,5,0,66,8
T7,6,0,150,6
T8,7,1,75,4
T9,8,1,35,1
[123]
T1,0,0,100,4
T2,1,0,30,4
T3,2,1,198,2
T4,3,0,200,18
T5,4,1,32,2
T6,5,1,66,4
T7,6,1,90,9
T8,7,0,102,5
T9,8,0,165,30
[124]
T1,0,0,90,4
T2,1,0,180,50
T3,2,1,140,3
T4,3,0,144,16
T5,4,1,87,7
T6,5,0,28,2
T7,6,0,200,8
T8,7,1,30,2
T9,8,0,180,14
[125]
T1,0,1,41,3
T2,1,0,192,22
T3,2,1,90,2
T4,3,0,64,10
T5,4,1,200,14
T6,5,1,60,2
T7,6,1,180,8
T8,7,0,25,2
T9,8,0,118,14
[126]
T1,0,0,50,2
T2,1,1,150,4
T3,2,0,50,4
T4,3,0,105,24
T5,4,0,120,7
T6,5,0,174,3
T7,6,0,116,8
T8,7,1,87,11
T9,8,0,200,3
[127]
T1,0,1,38,1
T2,1,1,75,1
T3,2,0,180,14
T4,3,0,70,4
T5,4,1,200,11
T6,5,1,27,1
T7,6,0,130,21
T8,7,1,180,29
T9,8,1,65,1
[128]
T1,0,0,175,22
T2,1,1,189,49
T3,2,0,54,2
T4,3,0,66,2
T5,4,0,110,1
T6,5,1,40,2
T7,6,1,60,1
T8,7,0,200,12
T9,8,0,80,10
[129]
T1,0,1,160,50
T2,1,0,100,2
T3,2,0,200,13
T4,3,0,140,16
T5,4,0,42,2
T6,5,0,23,2
T7,6,1,76,4
T8,7,1,152,8
T9,8,0,95,2
[130]
T1,0,1,190,26
T2,1,1,170,21
T3,2,1,114,4
T4,3,0,32,8
T5,4,1,23,1
T6,5,1,102,2
T7,6,1,200,3
T8,7,0,76,3
T9,8,1,57,2
[131]
T1,0,0,53,1
T2,1,1,108,4
T3,2,1,132,8
T4,3,1,132,4
T5,4,1,180,29
T6,5,0,45,3
T7,6,1,176,8
T8,7,1,200,14
T9,8,1,63,10
[132]
T1,0,0,98,3
T2,1,1,33,1
T3,2,0,80,17
T4,3,1,72,7
T5,4,0,168,9
T6,5,1,126,1
T7,6,1,196,7
T8,7,1,200,36
T9,8,0,30,2
[133]
T1,0,0,70,2
T2,1,0,100,7
T3,2,0,200,28
T4,3,1,140,3
T5,4,1,110,33
T6,5,1,175,1
T7,6,1,30,1
T8,7,0,152,7
T9,8,1,22,2
[134]
T1,0,0,84,3
T2,1,1,200,5
T3,2,1,45,1
T4,3,1,63,1
T5,4,1,40,4
T6,5,0,100,8
T7,6,0,156,2
T8,7,0,175,35
T9,8,0,75,11
[135]
T1,0,0,33,1
T2,1,0,81,2
T3,2,0,108,2
T4,3,1,55,14
T5,4,1,165,2
T6,5,0,20,4
T7,6,0,200,5
T8,7,1,132,15
T9,8,0,165,2
[136]
